,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
151,Maruti Celerio,Maruti,2015,"46,751 km",Petrol,Manual,"EMI ₹6,820/m*",₹2.59 lakh
152,Tata TIAGO NRG,Tata,2019,"1,04,379 km",Petrol,Manual,"EMI ₹7,096/m*",₹3.19 lakh
153,Honda Amaze,Honda,2015,"1,49,525 km",Diesel,Manual,"EMI ₹7,772/m*",₹2.34 lakh
154,Maruti Swift Dzire,Maruti,2011,"2,34,857 km",Diesel,Manual,"EMI ₹7,772/m*",₹1.21 lakh
155,Hyundai Santro Xing,Hyundai,2010,"37,047 km",Petrol,Manual,"EMI ₹7,772/m*",₹1.00 lakh
156,Tata ALTROZ,Tata,2022,"1,31,131 km",Petrol,Manual,"EMI ₹11,322/m*",₹5.09 lakh
157,Chevrolet Sail UVA,Chevrolet,2014,"61,656 km",Petrol,Manual,"EMI ₹3,720/m*",₹1.12 lakh
158,Honda Amaze,Honda,2018,"1,49,434 km",Diesel,Manual,"EMI ₹9,098/m*",₹4.09 lakh
159,Tata Tiago,Tata,2019,"48,377 km",Petrol,Manual,"EMI ₹7,449/m*",₹4.22 lakh
160,Mahindra XUV500,Mahindra,2016,"71,313 km",Diesel,Manual,"EMI ₹14,510/m*",₹5.51 lakh
161,Maruti Celerio,Maruti,2022,"50,576 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
162,Hyundai Santro Xing,Hyundai,2010,"45,265 km",Petrol,Manual,"EMI ₹6,178/m*",₹1.38 lakh
163,Maruti Swift Dzire,Maruti,2013,"53,777 km",Petrol,Manual,"EMI ₹13,181/m*",₹2.80 lakh
164,Mahindra XUV500,Mahindra,2013,"94,076 km",Diesel,Manual,"EMI ₹21,768/m*",₹2.45 lakh
165,Honda Amaze,Honda,2019,"20,700 km",Petrol,Manual,"EMI ₹7,679/m*",₹4.35 lakh
166,Honda WR-V,Honda,2017,"88,674 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
167,Maruti Swift Dzire,Maruti,2011,"1,38,328 km",Diesel,Manual,"EMI ₹10,010/m*",₹1.66 lakh
168,Ford Fiesta,Ford,2011,"1,88,679 km",Diesel,Manual,"EMI ₹10,010/m*",₹0.72 lakh
169,Tata Indigo ECS,Tata,2012,"1,62,312 km",Diesel,Manual,"EMI ₹10,010/m*",₹0.55 lakh
170,Tata PUNCH,Tata,2024,"50,728 km",Petrol,Manual,"EMI ₹14,126/m*",₹8.25 lakh
171,Ford Figo,Ford,2010,"81,572 km",Diesel,Manual,"EMI ₹14,126/m*",₹0.92 lakh
172,Maruti Swift Dzire,Maruti,2014,"74,849 km",Petrol,Manual,"EMI ₹10,894/m*",₹3.28 lakh
173,Tata Harrier,Tata,2024,"53,395 km",Diesel,Manual,"EMI ₹25,084/m*",₹14.65 lakh
174,Ford Figo,Ford,2011,"73,994 km",Diesel,Manual,"EMI ₹25,084/m*",₹1.28 lakh
175,Tata Indica Vista,Tata,2012,"1,51,776 km",Diesel,Manual,"EMI ₹25,084/m*",₹0.63 lakh
176,Renault TRIBER,Renault,2020,"84,525 km",Petrol,Manual,"EMI ₹6,920/m*",₹3.92 lakh
177,Hyundai Santro Xing,Hyundai,2011,"79,831 km",Petrol,Manual,"EMI ₹6,920/m*",₹1.16 lakh
178,Tata Indigo ECS,Tata,2014,"1,70,005 km",Diesel,Manual,"EMI ₹3,531/m*",₹0.75 lakh
179,Tata Indigo ECS,Tata,2012,"97,485 km",Diesel,Manual,"EMI ₹3,531/m*",₹0.62 lakh
