,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
226,Hyundai Elite i20,Hyundai,2016,"1,14,940 km",Petrol,Manual,"EMI ₹9,676/m*",₹4.35 lakh
227,Tata ALTROZ,Tata,2021,"75,831 km",Diesel,Manual,"EMI ₹10,768/m*",₹6.10 lakh
228,Nissan MAGNITE,Nissan,2022,"40,635 km",Petrol,Auto,"EMI ₹11,067/m*",₹6.27 lakh
229,Hyundai VENUE,Hyundai,2022,"36,043 km",Petrol,Manual,"EMI ₹14,194/m*",₹8.29 lakh
230,Hyundai GRAND I10 NIOS,Hyundai,2022,"90,205 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
231,Renault Kwid,Renault,2017,"1,01,118 km",Petrol,Auto,"EMI ₹6,018/m*",₹2.71 lakh
232,Ford Ecosport,Ford,2016,"1,42,699 km",Diesel,Manual,"EMI ₹11,455/m*",₹4.35 lakh
233,Maruti Swift,Maruti,2015,"65,375 km",Petrol,Manual,"EMI ₹9,796/m*",₹3.72 lakh
234,Honda Amaze,Honda,2015,"1,09,469 km",Petrol,Manual,"EMI ₹7,268/m*",₹2.76 lakh
235,Maruti Grand Vitara,Maruti,2023,"77,322 km",Petrol,Manual,"EMI ₹17,773/m*",₹10.38 lakh
236,Hyundai Grand i10,Hyundai,2014,"44,084 km",Petrol,Auto,"EMI ₹10,894/m*",₹3.28 lakh
237,Hyundai Elite i20,Hyundai,2017,"1,03,531 km",Petrol,Manual,"EMI ₹9,676/m*",₹4.35 lakh
238,Honda Amaze,Honda,2015,"36,690 km",Petrol,Manual,"EMI ₹9,480/m*",₹3.60 lakh
239,Renault Kwid,Renault,2019,"34,835 km",Petrol,Auto,"EMI ₹6,355/m*",₹3.60 lakh
240,Maruti Wagon R 1.0,Maruti,2017,"35,880 km",Petrol,Manual,"EMI ₹6,139/m*",₹3.14 lakh
241,Mahindra Xylo,Mahindra,2019,"1,27,718 km",Diesel,Manual,"EMI ₹8,920/m*",₹4.01 lakh
242,Honda WR-V,Honda,2018,"77,396 km",Diesel,Manual,"EMI ₹11,144/m*",₹5.70 lakh
243,Maruti Ertiga,Maruti,2013,"93,841 km",Diesel,Manual,"EMI ₹37,139/m*",₹4.18 lakh
244,Hyundai Eon,Hyundai,2017,"52,385 km",Petrol,Manual,"EMI ₹4,751/m*",₹2.43 lakh
245,Maruti Celerio,Maruti,2016,"1,05,686 km",Petrol,Auto,"EMI ₹6,651/m*",₹2.99 lakh
246,Maruti Celerio,Maruti,2016,"82,740 km",Petrol,Auto,"EMI ₹6,584/m*",₹2.96 lakh
247,Tata NEXON,Tata,2023,"22,611 km",Petrol,Auto,"EMI ₹16,318/m*",₹9.53 lakh
248,Hyundai i10,Hyundai,2013,"71,155 km",Petrol,Manual,"EMI ₹11,961/m*",₹2.54 lakh
249,Maruti Celerio,Maruti,2015,"56,228 km",Petrol,Auto,"EMI ₹7,655/m*",₹2.91 lakh
250,Tata NEXON,Tata,2018,"1,04,845 km",Diesel,Manual,"EMI ₹12,204/m*",₹5.49 lakh
251,Tata NEXON,Tata,2018,"22,877 km",Petrol,Auto,"EMI ₹10,691/m*",₹6.06 lakh
252,Mahindra Thar,Mahindra,2021,"40,515 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
253,Honda Jazz,Honda,2015,"53,220 km",Petrol,Auto,"EMI ₹11,192/m*",₹4.25 lakh
254,Hyundai Xcent,Hyundai,2014,"1,04,349 km",Petrol,Manual,"EMI ₹9,632/m*",₹2.90 lakh
255,Hyundai Grand i10,Hyundai,2019,"45,648 km",Petrol,Manual,"EMI ₹7,591/m*",₹4.30 lakh
256,Tata NEXON,Tata,2020,"75,437 km",Diesel,Auto,"EMI ₹13,293/m*",₹7.53 lakh
257,Honda Amaze,Honda,2022,"18,143 km",Petrol,Auto,"EMI ₹12,710/m*",₹7.20 lakh
258,Tata Tiago,Tata,2018,"1,21,475 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
259,Maruti Baleno,Maruti,2019,"56,960 km",Petrol,Manual,"EMI ₹8,420/m*",₹4.77 lakh
260,Honda Amaze,Honda,2015,"88,408 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
261,Nissan MAGNITE,Nissan,2024,"18,038 km",Petrol,Auto,"EMI ₹12,569/m*",₹7.12 lakh
262,Maruti Wagon R 1.0,Maruti,2015,"36,091 km",Petrol,Manual,"EMI ₹7,426/m*",₹2.82 lakh
263,Maruti Wagon R 1.0,Maruti,2018,"80,284 km",Petrol,Auto,"EMI ₹6,002/m*",₹3.40 lakh
264,Tata NEXON,Tata,2023,"20,796 km",Petrol,Manual,"EMI ₹16,181/m*",₹9.45 lakh
265,Maruti Celerio,Maruti,2018,"44,980 km",Petrol,Auto,"EMI ₹6,320/m*",₹3.58 lakh
266,Maruti IGNIS,Maruti,2017,"1,16,251 km",Petrol,Auto,"EMI ₹8,453/m*",₹3.80 lakh
267,Maruti Alto 800,Maruti,2018,"38,693 km",Petrol,Manual,"EMI ₹4,166/m*",₹2.36 lakh
268,Ford Ecosport,Ford,2016,"84,066 km",Petrol,Auto,"EMI ₹11,855/m*",₹5.33 lakh
269,Tata TIGOR,Tata,2017,"1,34,427 km",Petrol,Manual,"EMI ₹7,541/m*",₹3.39 lakh
270,Maruti Swift Dzire,Maruti,2016,"1,10,920 km",Diesel,Manual,"EMI ₹11,271/m*",₹4.28 lakh
271,Maruti Celerio,Maruti,2017,"55,887 km",Petrol,Auto,"EMI ₹7,360/m*",₹3.76 lakh
272,Mahindra XUV700,Mahindra,2023,"1,37,649 km",Diesel,Manual,"EMI ₹32,614/m*",₹15.00 lakh
273,Toyota Glanza,Toyota,2023,"57,074 km",Petrol,Manual,"EMI ₹12,022/m*",₹6.81 lakh
274,Tata NEXON,Tata,2018,"58,076 km",Diesel,Manual,"EMI ₹11,261/m*",₹5.76 lakh
275,Honda City,Honda,2015,"35,151 km",Petrol,Manual,"EMI ₹11,982/m*",₹4.55 lakh
276,Maruti Celerio,Maruti,2018,"74,001 km",Petrol,Auto,"EMI ₹5,861/m*",₹3.32 lakh
277,Maruti S PRESSO,Maruti,2023,"36,469 km",Petrol,Auto,"EMI ₹7,767/m*",₹4.40 lakh
278,Hyundai Elite i20,Hyundai,2019,"1,14,342 km",Diesel,Manual,"EMI ₹12,675/m*",₹5.70 lakh
279,Maruti Baleno,Maruti,2016,"47,932 km",Petrol,Auto,"EMI ₹9,721/m*",₹4.37 lakh
280,Maruti S PRESSO,Maruti,2024,"23,133 km",CNG,Manual,"EMI ₹8,650/m*",₹4.90 lakh
281,Tata NEXON,Tata,2020,"1,29,002 km",Diesel,Auto,"EMI ₹15,905/m*",₹7.15 lakh
282,Hyundai GRAND I10 NIOS,Hyundai,2020,"72,491 km",Petrol,Manual,"EMI ₹7,855/m*",₹4.45 lakh
283,Honda Jazz,Honda,2016,"92,935 km",Diesel,Manual,"EMI ₹10,687/m*",₹4.06 lakh
284,Renault Kwid,Renault,2016,"46,196 km",Petrol,Manual,"EMI ₹5,530/m*",₹2.49 lakh
285,Renault Lodgy,Renault,2015,"28,953 km",Diesel,Manual,"EMI ₹12,835/m*",₹3.86 lakh
286,Maruti Baleno,Maruti,2019,"77,135 km",Petrol,Manual,"EMI ₹9,464/m*",₹5.36 lakh
287,Nissan Terrano,Nissan,2014,"1,47,366 km",Diesel,Manual,"EMI ₹16,423/m*",₹3.49 lakh
288,KIA SELTOS,KIA,2020,"58,895 km",Petrol,Manual,"EMI ₹15,954/m*",₹9.32 lakh
289,Volkswagen Polo,Volkswagen,2020,"35,505 km",Petrol,Auto,"EMI ₹12,252/m*",₹6.94 lakh
290,Maruti XL6,Maruti,2020,"76,493 km",Petrol,Manual,"EMI ₹13,555/m*",₹7.68 lakh
291,Maruti Wagon R 1.0,Maruti,2017,"20,927 km",Petrol,Auto,"EMI ₹7,297/m*",₹3.73 lakh
292,Maruti S Cross,Maruti,2018,"82,043 km",Diesel,Manual,"EMI ₹13,033/m*",₹6.67 lakh
293,Maruti Ritz,Maruti,2013,"66,076 km",Petrol,Manual,"EMI ₹10,735/m*",₹2.28 lakh
294,Maruti Vitara Brezza,Maruti,2018,"52,670 km",Diesel,Auto,"EMI ₹13,321/m*",₹6.81 lakh
295,Maruti Celerio,Maruti,2021,"47,221 km",Petrol,Manual,"EMI ₹7,157/m*",₹4.05 lakh
296,Tata TIGOR,Tata,2022,"51,500 km",CNG,Manual,"EMI ₹9,675/m*",₹5.48 lakh
297,Honda Amaze,Honda,2019,"71,087 km",Petrol,Manual,"EMI ₹8,052/m*",₹4.56 lakh
298,Maruti New Wagon-R,Maruti,2019,"48,974 km",Petrol,Manual,"EMI ₹7,065/m*",₹4.00 lakh
299,Honda Amaze,Honda,2013,"1,37,552 km",Diesel,Manual,"EMI ₹22,916/m*",₹2.58 lakh
300,Maruti Wagon R 1.0,Maruti,2017,"66,046 km",Petrol,Manual,"EMI ₹5,714/m*",₹2.92 lakh
301,Maruti Swift,Maruti,2020,"80,297 km",Petrol,Auto,"EMI ₹9,083/m*",₹5.15 lakh
302,Hyundai Verna,Hyundai,2018,"1,01,963 km",Diesel,Auto,"EMI ₹17,015/m*",₹7.65 lakh
303,Tata Zest,Tata,2016,"2,13,990 km",Diesel,Manual,"EMI ₹6,820/m*",₹2.59 lakh
304,Tata TIGOR,Tata,2019,"50,891 km",Petrol,Manual,"EMI ₹7,750/m*",₹4.39 lakh
305,Maruti Alto 800,Maruti,2018,"78,563 km",Petrol,Manual,"EMI ₹5,005/m*",₹2.25 lakh
306,Maruti Swift Dzire,Maruti,2013,"13,142 km",Petrol,Manual,"EMI ₹12,663/m*",₹2.69 lakh
307,Hyundai i10,Hyundai,2012,"94,700 km",Petrol,Manual,"EMI ₹14,749/m*",₹1.66 lakh
308,Renault TRIBER,Renault,2020,"65,453 km",Petrol,Manual,"EMI ₹8,985/m*",₹5.09 lakh
309,Ford Figo,Ford,2012,"1,04,062 km",Diesel,Manual,"EMI ₹8,985/m*",₹1.49 lakh
310,Tata TIAGO NRG,Tata,2022,"25,000 km",Petrol,Auto,"EMI ₹9,444/m*",₹5.35 lakh
311,Maruti Wagon R 1.0,Maruti,2012,"95,229 km",Petrol,Manual,"EMI ₹13,594/m*",₹1.53 lakh
312,Maruti Alto K10,Maruti,2016,"95,603 km",Petrol,Manual,"EMI ₹4,338/m*",₹1.95 lakh
313,Mahindra XUV500,Mahindra,2014,"88,954 km",Diesel,Manual,"EMI ₹16,805/m*",₹3.57 lakh
314,Mahindra TUV300,Mahindra,2018,"1,01,200 km",Diesel,Manual,"EMI ₹11,456/m*",₹5.15 lakh
315,Mahindra XUV500,Mahindra,2014,"1,41,215 km",Diesel,Manual,"EMI ₹18,641/m*",₹3.96 lakh
316,Maruti Swift Dzire,Maruti,2013,"75,670 km",Diesel,Manual,"EMI ₹32,074/m*",₹3.61 lakh
317,Hyundai Grand i10,Hyundai,2013,"66,163 km",Petrol,Manual,"EMI ₹13,698/m*",₹2.91 lakh
318,Volkswagen Polo,Volkswagen,2014,"67,365 km",Petrol,Auto,"EMI ₹11,758/m*",₹3.54 lakh
319,Datsun Go,Datsun,2014,"35,577 km",Petrol,Manual,"EMI ₹5,181/m*",₹1.56 lakh
320,Maruti Wagon R 1.0,Maruti,2012,"84,182 km",Petrol,Manual,"EMI ₹15,104/m*",₹1.70 lakh
321,Volkswagen Polo,Volkswagen,2019,"83,565 km",Petrol,Manual,"EMI ₹7,538/m*",₹4.27 lakh
322,Tata Tiago,Tata,2016,"78,214 km",Petrol,Manual,"EMI ₹8,230/m*",₹3.70 lakh
323,Tata Tiago,Tata,2018,"61,178 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
324,Maruti Swift,Maruti,2023,"22,329 km",Petrol,Manual,"EMI ₹11,086/m*",₹6.28 lakh
325,Tata Tiago,Tata,2020,"37,384 km",Petrol,Manual,"EMI ₹7,043/m*",₹3.99 lakh
326,Tata NEXON,Tata,2018,"69,300 km",Diesel,Auto,"EMI ₹13,666/m*",₹6.99 lakh
327,Renault TRIBER,Renault,2020,"64,436 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
328,KIA CARENS,KIA,2024,"29,098 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
329,Mahindra XUV700,Mahindra,2022,"52,813 km",Diesel,Auto,"EMI ₹27,122/m*",₹15.84 lakh
330,Hyundai Elite i20,Hyundai,2016,"1,08,568 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
331,Maruti Swift,Maruti,2021,"87,824 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
332,Tata Tiago,Tata,2020,"59,450 km",Petrol,Manual,"EMI ₹7,661/m*",₹4.34 lakh
333,Hyundai Elite i20,Hyundai,2015,"41,974 km",Petrol,Manual,"EMI ₹12,272/m*",₹4.66 lakh
334,Mahindra XUV500,Mahindra,2015,"1,33,269 km",Diesel,Manual,"EMI ₹22,220/m*",₹6.69 lakh
335,Maruti Ertiga,Maruti,2021,"45,642 km",Petrol,Auto,"EMI ₹15,205/m*",₹8.88 lakh
336,Hyundai Elite i20,Hyundai,2019,"50,196 km",Petrol,Manual,"EMI ₹9,886/m*",₹5.60 lakh
337,Maruti Wagon R 1.0,Maruti,2012,"96,733 km",Petrol,Manual,"EMI ₹21,057/m*",₹2.37 lakh
338,Hyundai Grand i10,Hyundai,2018,"52,001 km",Petrol,Manual,"EMI ₹7,608/m*",₹4.31 lakh
339,Hyundai Eon,Hyundai,2011,"21,573 km",Petrol,Manual,"EMI ₹7,608/m*",₹1.57 lakh
340,Tata NEXON,Tata,2022,"49,464 km",Petrol,Manual,"EMI ₹12,048/m*",₹6.83 lakh
341,Hyundai i10,Hyundai,2011,"63,304 km",Petrol,Manual,"EMI ₹12,048/m*",₹1.56 lakh
342,Volkswagen Vento,Volkswagen,2011,"1,43,352 km",Petrol,Manual,"EMI ₹12,048/m*",₹1.58 lakh
343,Maruti Alto K10,Maruti,2011,"35,674 km",Petrol,Manual,"EMI ₹12,048/m*",₹1.50 lakh
344,Hyundai i10,Hyundai,2011,"40,678 km",Petrol,Manual,"EMI ₹12,048/m*",₹1.40 lakh
345,Maruti Alto 800,Maruti,2012,"9,630 km",Petrol,Manual,"EMI ₹14,394/m*",₹1.62 lakh
346,Mahindra MARAZZO,Mahindra,2019,"97,172 km",Diesel,Manual,"EMI ₹11,474/m*",₹6.50 lakh
347,Tata Indica Vista,Tata,2013,"1,02,322 km",Diesel,Manual,"EMI ₹12,350/m*",₹1.39 lakh
348,Ford Ecosport,Ford,2018,"68,459 km",Petrol,Auto,"EMI ₹11,580/m*",₹6.56 lakh
349,Mahindra Scorpio,Mahindra,2014,"12,682 km",Diesel,Manual,"EMI ₹21,230/m*",₹4.51 lakh
350,Honda Amaze,Honda,2013,"87,709 km",Petrol,Manual,"EMI ₹13,086/m*",₹2.78 lakh
351,Hyundai VENUE,Hyundai,2019,"52,658 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
352,Hyundai Grand i10,Hyundai,2014,"23,786 km",Petrol,Manual,"EMI ₹10,961/m*",₹3.30 lakh
353,Maruti Swift,Maruti,2011,"2,19,754 km",Diesel,Manual,"EMI ₹10,961/m*",₹1.97 lakh
354,Mahindra XUV700,Mahindra,2023,"80,438 km",Diesel,Auto,"EMI ₹34,142/m*",₹19.94 lakh
355,Skoda SLAVIA,Skoda,2023,"20,384 km",Petrol,Auto,"EMI ₹23,732/m*",₹13.86 lakh
356,Mitsubishi Pajero Sport,Mitsubishi,2013,"1,08,420 km",Diesel,Manual,"EMI ₹33,229/m*",₹3.74 lakh
357,Maruti IGNIS,Maruti,2018,"51,898 km",Petrol,Manual,"EMI ₹6,832/m*",₹3.87 lakh
358,Hyundai Creta,Hyundai,2016,"54,616 km",Petrol,Manual,"EMI ₹17,262/m*",₹7.76 lakh
359,Maruti Baleno,Maruti,2019,"49,229 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
360,Hyundai Creta,Hyundai,2017,"93,061 km",Petrol,Auto,"EMI ₹15,114/m*",₹7.73 lakh
361,Ford Ecosport,Ford,2019,"1,43,298 km",Diesel,Manual,"EMI ₹14,214/m*",₹6.39 lakh
362,Maruti Wagon R 1.0,Maruti,2011,"1,20,277 km",Petrol,Manual,"EMI ₹14,214/m*",₹1.43 lakh
363,Skoda Rapid,Skoda,2017,"1,73,692 km",Diesel,Manual,"EMI ₹10,010/m*",₹4.50 lakh
364,Maruti Swift,Maruti,2012,"66,304 km",Diesel,Manual,"EMI ₹10,010/m*",₹2.35 lakh
365,Maruti Alto 800,Maruti,2015,"56,174 km",Petrol,Manual,"EMI ₹5,872/m*",₹2.23 lakh
366,Volkswagen Polo,Volkswagen,2019,"74,499 km",Petrol,Auto,"EMI ₹12,586/m*",₹7.13 lakh
367,Skoda Octavia,Skoda,2016,"1,45,989 km",Diesel,Auto,"EMI ₹17,117/m*",₹6.50 lakh
368,Mahindra XUV300,Mahindra,2024,"12,902 km",Petrol,Manual,"EMI ₹11,880/m*",₹6.73 lakh
369,Hyundai Grand i10,Hyundai,2018,"27,486 km",Petrol,Manual,"EMI ₹7,697/m*",₹4.36 lakh
370,Tata Tiago,Tata,2019,"95,730 km",Diesel,Manual,"EMI ₹5,472/m*",₹3.10 lakh
371,Honda Civic,Honda,2019,"69,661 km",Petrol,Auto,"EMI ₹20,324/m*",₹11.87 lakh
372,Maruti Dzire,Maruti,2021,"61,217 km",Petrol,Manual,"EMI ₹8,597/m*",₹4.87 lakh
373,Volkswagen Vento,Volkswagen,2016,"85,767 km",Diesel,Auto,"EMI ₹10,191/m*",₹3.87 lakh
374,Skoda Rapid,Skoda,2012,"92,449 km",Diesel,Manual,"EMI ₹10,191/m*",₹1.92 lakh
375,Maruti Swift Dzire,Maruti,2014,"1,42,545 km",Diesel,Manual,"EMI ₹6,355/m*",₹1.35 lakh
376,Volkswagen Ameo,Volkswagen,2018,"77,750 km",Petrol,Manual,"EMI ₹6,020/m*",₹3.41 lakh
377,Renault Kwid,Renault,2019,"92,652 km",Petrol,Manual,"EMI ₹3,248/m*",₹1.84 lakh
378,Maruti XL6,Maruti,2021,"44,334 km",Petrol,Auto,"EMI ₹18,732/m*",₹10.94 lakh
379,Maruti Swift Dzire,Maruti,2016,"1,43,965 km",Diesel,Manual,"EMI ₹6,057/m*",₹2.30 lakh
380,Maruti Wagon R 1.0,Maruti,2013,"1,09,457 km",Petrol,Manual,"EMI ₹12,145/m*",₹2.58 lakh
381,Maruti Alto 800,Maruti,2016,"1,05,197 km",Petrol,Manual,"EMI ₹4,293/m*",₹1.93 lakh
382,Ford FREESTYLE,Ford,2018,"55,239 km",Petrol,Manual,"EMI ₹6,161/m*",₹3.49 lakh
383,Hyundai VENUE,Hyundai,2021,"44,854 km",Diesel,Manual,"EMI ₹17,105/m*",₹9.99 lakh
384,Maruti Alto K10,Maruti,2014,"87,350 km",Petrol,Manual,"EMI ₹5,846/m*",₹1.76 lakh
385,Tata NEXON,Tata,2024,"19,262 km",Petrol,Manual,"EMI ₹14,640/m*",₹8.55 lakh
386,Renault Kwid,Renault,2017,"88,843 km",Petrol,Auto,"EMI ₹5,650/m*",₹2.89 lakh
387,KIA SONET,KIA,2022,"33,075 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
388,Tata PUNCH,Tata,2022,"21,319 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
389,Maruti Alto K10,Maruti,2015,"35,592 km",Petrol,Auto,"EMI ₹6,057/m*",₹2.30 lakh
390,Hyundai Eon,Hyundai,2017,"1,75,566 km",Petrol,Manual,"EMI ₹4,760/m*",₹2.14 lakh
391,Maruti Alto 800,Maruti,2012,"83,185 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
392,Hyundai Eon,Hyundai,2014,"92,190 km",Petrol,Manual,"EMI ₹6,178/m*",₹1.86 lakh
393,Maruti Wagon R 1.0,Maruti,2013,"1,36,216 km",Petrol,Manual,"EMI ₹10,121/m*",₹2.15 lakh
394,Maruti Swift Dzire,Maruti,2011,"80,471 km",Petrol,Manual,"EMI ₹10,121/m*",₹1.06 lakh
395,Maruti Alto 800,Maruti,2017,"51,679 km",Petrol,Manual,"EMI ₹4,894/m*",₹2.20 lakh
396,Maruti Alto 800,Maruti,2014,"81,906 km",Petrol,Manual,"EMI ₹5,713/m*",₹1.72 lakh
397,Hyundai Eon,Hyundai,2015,"61,955 km",Petrol,Manual,"EMI ₹3,371/m*",₹1.28 lakh
398,Maruti Alto 800,Maruti,2016,"86,520 km",Petrol,Manual,"EMI ₹4,471/m*",₹2.01 lakh
399,Maruti Swift,Maruti,2012,"1,41,833 km",Diesel,Manual,"EMI ₹4,471/m*",₹2.58 lakh
400,Honda Amaze,Honda,2013,"61,185 km",Petrol,Manual,"EMI ₹13,181/m*",₹2.80 lakh
401,Tata NEXON,Tata,2019,"94,372 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
402,KIA SELTOS,KIA,2021,"74,696 km",Petrol,Manual,"EMI ₹15,924/m*",₹9.30 lakh
403,Honda City,Honda,2014,"1,24,862 km",Diesel,Manual,"EMI ₹13,416/m*",₹2.85 lakh
404,Maruti Alto 800,Maruti,2014,"86,600 km",Petrol,Manual,"EMI ₹6,510/m*",₹1.96 lakh
405,Hyundai Verna,Hyundai,2011,"94,615 km",Petrol,Manual,"EMI ₹6,510/m*",₹1.59 lakh
406,Maruti Alto 800,Maruti,2015,"88,549 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
407,Hyundai Eon,Hyundai,2012,"53,105 km",Petrol,Manual,"EMI ₹14,305/m*",₹1.61 lakh
408,Tata NEXON,Tata,2021,"68,601 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
409,Honda Amaze,Honda,2014,"1,14,925 km",Diesel,Manual,"EMI ₹16,099/m*",₹3.42 lakh
410,Chevrolet Beat,Chevrolet,2012,"72,514 km",Diesel,Manual,"EMI ₹16,099/m*",₹1.07 lakh
411,Honda Amaze,Honda,2015,"67,207 km",Petrol,Manual,"EMI ₹6,188/m*",₹2.35 lakh
412,Hyundai Eon,Hyundai,2012,"56,120 km",Petrol,Manual,"EMI ₹7,908/m*",₹0.89 lakh
413,BMW 3 Series,BMW,2012,"1,09,961 km",Diesel,Auto,"EMI ₹7,908/m*",₹3.30 lakh
414,Hyundai Grand i10,Hyundai,2019,"81,927 km",Petrol,Manual,"EMI ₹6,461/m*",₹3.66 lakh
415,Maruti Alto 800,Maruti,2015,"32,957 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
416,MG HECTOR PLUS,MG,2020,"35,882 km",Petrol,Auto,"EMI ₹20,050/m*",₹11.71 lakh
417,Maruti XL6,Maruti,2022,"33,005 km",Petrol,Manual,"EMI ₹15,307/m*",₹8.94 lakh
418,Maruti Wagon R 1.0,Maruti,2013,"1,16,495 km",Petrol,Manual,"EMI ₹11,203/m*",₹2.38 lakh
419,Ford Figo,Ford,2012,"1,36,485 km",Diesel,Manual,"EMI ₹11,203/m*",₹2.10 lakh
420,Hyundai Eon,Hyundai,2013,"78,197 km",Petrol,Manual,"EMI ₹7,343/m*",₹1.56 lakh
421,Renault Duster,Renault,2014,"2,17,357 km",Diesel,Manual,"EMI ₹11,768/m*",₹2.50 lakh
422,Tata Zest,Tata,2014,"1,05,712 km",Petrol,Manual,"EMI ₹5,314/m*",₹1.60 lakh
423,Mahindra XUV300,Mahindra,2020,"56,450 km",Petrol,Manual,"EMI ₹7,952/m*",₹4.50 lakh
424,Maruti Wagon R 1.0,Maruti,2012,"1,35,164 km",Petrol,Manual,"EMI ₹15,104/m*",₹1.70 lakh
425,Skoda KUSHAQ,Skoda,2021,"54,552 km",Petrol,Manual,"EMI ₹14,948/m*",₹8.73 lakh
426,Maruti SX4,Maruti,2011,"73,156 km",Petrol,Manual,"EMI ₹14,948/m*",₹1.50 lakh
427,Ford Ecosport,Ford,2018,"79,168 km",Diesel,Manual,"EMI ₹12,199/m*",₹6.24 lakh
428,Tata NEXON,Tata,2023,"46,802 km",Petrol,Auto,"EMI ₹14,034/m*",₹7.95 lakh
429,Maruti Ritz,Maruti,2014,"1,47,744 km",Petrol,Manual,"EMI ₹7,540/m*",₹2.27 lakh
430,Honda Amaze,Honda,2014,"2,88,659 km",Diesel,Manual,"EMI ₹10,733/m*",₹2.28 lakh
431,Maruti Swift,Maruti,2013,"1,20,003 km",Diesel,Manual,"EMI ₹24,345/m*",₹2.74 lakh
432,Maruti Alto K10,Maruti,2017,"81,152 km",Petrol,Manual,"EMI ₹4,536/m*",₹2.32 lakh
433,Hyundai i10,Hyundai,2011,"94,334 km",Petrol,Manual,"EMI ₹4,536/m*",₹2.00 lakh
434,Hyundai i10,Hyundai,2012,"99,318 km",Petrol,Manual,"EMI ₹16,082/m*",₹1.81 lakh
435,Maruti Alto 800,Maruti,2015,"38,386 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.19 lakh
436,Hyundai i20,Hyundai,2011,"1,29,331 km",Diesel,Manual,"EMI ₹5,767/m*",₹1.60 lakh
437,Toyota Etios,Toyota,2011,"76,973 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.27 lakh
438,Skoda Rapid,Skoda,2017,"60,421 km",Petrol,Manual,"EMI ₹7,820/m*",₹4.00 lakh
439,Hyundai i20,Hyundai,2013,"1,12,908 km",Petrol,Manual,"EMI ₹13,840/m*",₹2.94 lakh
440,Tata Safari Storme,Tata,2013,"1,37,813 km",Diesel,Manual,"EMI ₹25,766/m*",₹2.90 lakh
441,Maruti Celerio,Maruti,2019,"85,283 km",Petrol,Manual,"EMI ₹4,166/m*",₹2.36 lakh
442,Hyundai i20,Hyundai,2012,"1,24,164 km",Diesel,Manual,"EMI ₹4,166/m*",₹2.48 lakh
443,Honda City,Honda,2014,"93,317 km",Petrol,Manual,"EMI ₹10,197/m*",₹3.07 lakh
444,Maruti Swift,Maruti,2018,"1,01,058 km",Petrol,Auto,"EMI ₹10,366/m*",₹4.66 lakh
445,Maruti Swift Dzire,Maruti,2013,"1,33,194 km",Diesel,Manual,"EMI ₹29,587/m*",₹3.33 lakh
446,Hyundai i20,Hyundai,2011,"82,118 km",Petrol,Manual,"EMI ₹29,587/m*",₹2.10 lakh
447,Chevrolet Sail,Chevrolet,2013,"76,327 km",Petrol,Manual,"EMI ₹9,509/m*",₹2.02 lakh
448,Volkswagen Polo,Volkswagen,2013,"1,23,324 km",Diesel,Manual,"EMI ₹21,057/m*",₹2.37 lakh
449,Jeep Compass,Jeep,2017,"98,267 km",Diesel,Manual,"EMI ₹13,725/m*",₹6.17 lakh
450,Maruti Ritz,Maruti,2013,"2,67,040 km",Diesel,Manual,"EMI ₹18,925/m*",₹2.13 lakh
451,Hyundai i20 Active,Hyundai,2015,"1,54,692 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
452,Maruti Celerio,Maruti,2015,"63,089 km",Petrol,Manual,"EMI ₹8,190/m*",₹3.11 lakh
453,Honda Amaze,Honda,2013,"83,850 km",Diesel,Manual,"EMI ₹22,123/m*",₹2.49 lakh
454,Ford Ecosport,Ford,2014,"71,138 km",Petrol,Manual,"EMI ₹8,038/m*",₹2.42 lakh
455,Maruti Wagon R 1.0,Maruti,2013,"1,06,955 km",Petrol,Manual,"EMI ₹9,744/m*",₹2.07 lakh
456,Maruti Celerio,Maruti,2015,"1,32,846 km",Petrol,Auto,"EMI ₹7,505/m*",₹2.85 lakh
457,Renault Kwid,Renault,2018,"89,208 km",Petrol,Auto,"EMI ₹4,890/m*",₹2.77 lakh
