,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
0,Honda Jazz,Honda,2018,"47,411 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
1,Maruti Vitara Brezza,Maruti,2018,"55,196 km",Diesel,Auto,"EMI ₹15,249/m*",₹7.80 lakh
2,Ford Figo Aspire,Ford,2017,"42,174 km",Petrol,Manual,"EMI ₹7,656/m*",₹3.92 lakh
3,Hyundai Creta,Hyundai,2024,"8,823 km",Petrol,Auto,"EMI ₹30,820/m*",₹18.00 lakh
4,Renault Kwid,Renault,2017,"49,297 km",Petrol,Auto,"EMI ₹5,762/m*",₹2.95 lakh
5,Honda City,Honda,2017,"43,945 km",Petrol,Manual,"EMI ₹10,296/m*",₹5.27 lakh
6,Mahindra BOLERO NEO,Mahindra,2021,"14,978 km",Diesel,Manual,"EMI ₹13,930/m*",₹8.14 lakh
7,Maruti Ciaz,Maruti,2016,"52,851 km",Petrol,Manual,"EMI ₹10,136/m*",₹4.56 lakh
8,Skoda Rapid,Skoda,2013,"1,02,515 km",Diesel,Manual,"EMI ₹33,590/m*",₹3.78 lakh
9,Hyundai Verna,Hyundai,2012,"1,00,626 km",Petrol,Manual,"EMI ₹29,764/m*",₹3.35 lakh
10,Hyundai Verna,Hyundai,2017,"79,333 km",Petrol,Manual,"EMI ₹12,156/m*",₹6.22 lakh
11,Chevrolet Aveo,Chevrolet,2012,"37,826 km",Petrol,Manual,"EMI ₹16,082/m*",₹1.81 lakh
12,Honda Jazz,Honda,2017,"91,101 km",Petrol,Manual,"EMI ₹8,424/m*",₹4.31 lakh
13,Hyundai Grand i10,Hyundai,2019,"52,431 km",Petrol,Auto,"EMI ₹8,547/m*",₹4.84 lakh
14,Honda City,Honda,2018,"74,431 km",Petrol,Manual,"EMI ₹11,651/m*",₹6.60 lakh
15,Maruti Celerio X,Maruti,2019,"33,537 km",Petrol,Auto,"EMI ₹7,669/m*",₹4.34 lakh
16,KIA SELTOS,KIA,2019,"87,807 km",Diesel,Auto,"EMI ₹16,423/m*",₹9.59 lakh
17,Chevrolet Sail,Chevrolet,2016,"47,752 km",Petrol,Manual,"EMI ₹6,252/m*",₹2.81 lakh
18,Toyota Etios Liva,Toyota,2012,"96,531 km",Petrol,Manual,"EMI ₹25,715/m*",₹2.89 lakh
19,Honda Amaze,Honda,2018,"29,472 km",Diesel,Manual,"EMI ₹12,121/m*",₹6.20 lakh
20,Maruti Wagon R Stingray,Maruti,2014,"99,934 km",Petrol,Manual,"EMI ₹8,976/m*",₹2.70 lakh
21,Maruti IGNIS,Maruti,2019,"34,701 km",Petrol,Auto,"EMI ₹8,138/m*",₹4.61 lakh
22,Hyundai Creta,Hyundai,2016,"41,701 km",Petrol,Manual,"EMI ₹16,928/m*",₹7.61 lakh
23,Hyundai VENUE,Hyundai,2021,"30,184 km",Petrol,Manual,"EMI ₹13,734/m*",₹7.78 lakh
24,Maruti Dzire,Maruti,2018,"32,548 km",Petrol,Auto,"EMI ₹10,002/m*",₹5.67 lakh
25,Hyundai Grand i10,Hyundai,2015,"66,688 km",Petrol,Manual,"EMI ₹8,954/m*",₹3.40 lakh
26,Hyundai i20 Active,Hyundai,2016,"91,318 km",Petrol,Manual,"EMI ₹9,943/m*",₹4.47 lakh
27,KIA SONET,KIA,2022,"46,589 km",Diesel,Auto,"EMI ₹21,403/m*",₹12.50 lakh
28,Maruti Swift,Maruti,2019,"33,840 km",Petrol,Auto,"EMI ₹11,184/m*",₹6.34 lakh
29,Maruti Grand Vitara,Maruti,2022,"52,705 km",Petrol,Auto,"EMI ₹22,944/m*",₹13.40 lakh
30,Volkswagen Polo,Volkswagen,2021,"32,836 km",Petrol,Auto,"EMI ₹13,928/m*",₹7.89 lakh
31,Honda Brio,Honda,2013,"1,19,328 km",Petrol,Manual,"EMI ₹8,426/m*",₹1.79 lakh
32,Renault Duster,Renault,2016,"97,900 km",Diesel,Manual,"EMI ₹14,858/m*",₹5.64 lakh
33,Mahindra XUV500,Mahindra,2014,"71,221 km",Diesel,Manual,"EMI ₹30,598/m*",₹6.50 lakh
34,Hyundai NEW SANTRO,Hyundai,2020,"46,872 km",Petrol,Manual,"EMI ₹5,715/m*",₹3.24 lakh
35,Honda Amaze,Honda,2018,"51,564 km",Petrol,Manual,"EMI ₹8,088/m*",₹4.58 lakh
36,Maruti Swift Dzire,Maruti,2014,"96,897 km",Diesel,Manual,"EMI ₹18,829/m*",₹4.00 lakh
37,Maruti Wagon R 1.0,Maruti,2018,"57,297 km",Petrol,Auto,"EMI ₹5,684/m*",₹3.22 lakh
38,Tata TIAGO NRG,Tata,2023,"48,348 km",Petrol,Auto,"EMI ₹9,991/m*",₹5.66 lakh
39,Volkswagen Vento,Volkswagen,2014,"64,278 km",Petrol,Manual,"EMI ₹13,536/m*",₹4.08 lakh
40,Toyota YARIS,Toyota,2018,"77,860 km",Petrol,Auto,"EMI ₹9,145/m*",₹5.18 lakh
41,Toyota Glanza,Toyota,2022,"62,831 km",Petrol,Manual,"EMI ₹9,169/m*",₹5.19 lakh
42,Tata Tiago,Tata,2016,"57,688 km",Petrol,Manual,"EMI ₹6,406/m*",₹2.88 lakh
43,Hyundai VENUE,Hyundai,2019,"56,567 km",Petrol,Auto,"EMI ₹10,945/m*",₹6.20 lakh
44,Hyundai Verna,Hyundai,2018,"59,644 km",Petrol,Manual,"EMI ₹12,775/m*",₹7.24 lakh
45,Tata Tiago,Tata,2016,"82,759 km",Petrol,Manual,"EMI ₹7,215/m*",₹3.24 lakh
46,Renault Kwid,Renault,2019,"44,072 km",Petrol,Manual,"EMI ₹4,343/m*",₹2.46 lakh
47,KIA SONET,KIA,2020,"74,575 km",Petrol,Manual,"EMI ₹11,010/m*",₹6.24 lakh
48,Maruti Ciaz,Maruti,2018,"46,800 km",Petrol,Auto,"EMI ₹9,642/m*",₹5.46 lakh
49,Honda City,Honda,2015,"1,11,049 km",Petrol,Auto,"EMI ₹10,797/m*",₹4.10 lakh
50,Maruti Swift,Maruti,2022,"2,718 km",Petrol,Auto,"EMI ₹11,332/m*",₹6.42 lakh
51,Nissan Kicks,Nissan,2019,"48,512 km",Diesel,Manual,"EMI ₹10,138/m*",₹5.74 lakh
52,Ford New Figo,Ford,2020,"64,216 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
53,KIA SONET,KIA,2022,"27,304 km",Petrol,Manual,"EMI ₹12,710/m*",₹7.20 lakh
54,Mahindra XUV500,Mahindra,2018,"52,365 km",Diesel,Manual,"EMI ₹22,269/m*",₹11.70 lakh
55,Ford Figo Aspire,Ford,2017,"42,991 km",Petrol,Manual,"EMI ₹6,999/m*",₹3.58 lakh
56,Honda WR-V,Honda,2017,"72,856 km",Petrol,Manual,"EMI ₹10,049/m*",₹5.14 lakh
57,Mahindra Thar,Mahindra,2021,"25,942 km",Petrol,Auto,"EMI ₹20,752/m*",₹12.12 lakh
58,Nissan MAGNITE,Nissan,2025,"2,391 km",Petrol,Auto,"EMI ₹12,004/m*",₹6.80 lakh
59,Hyundai Elite i20,Hyundai,2014,"92,759 km",Petrol,Manual,"EMI ₹13,419/m*",₹4.04 lakh
60,KIA SELTOS,KIA,2021,"48,395 km",Petrol,Manual,"EMI ₹17,482/m*",₹10.21 lakh
61,Nissan Kicks,Nissan,2019,"44,745 km",Petrol,Manual,"EMI ₹8,067/m*",₹4.57 lakh
62,Hyundai Elite i20,Hyundai,2018,"53,812 km",Petrol,Auto,"EMI ₹8,650/m*",₹4.90 lakh
63,Tata NEXON,Tata,2020,"62,762 km",Petrol,Manual,"EMI ₹12,237/m*",₹6.93 lakh
64,Tata ALTROZ,Tata,2022,"80,230 km",Petrol,Manual,"EMI ₹10,362/m*",₹5.87 lakh
65,Honda City,Honda,2020,"41,023 km",Petrol,Manual,"EMI ₹14,383/m*",₹8.40 lakh
66,Hyundai Creta,Hyundai,2018,"80,514 km",Diesel,Manual,"EMI ₹17,321/m*",₹9.10 lakh
67,Toyota Innova Crysta,Toyota,2022,"22,173 km",Petrol,Auto,"EMI ₹29,349/m*",₹17.14 lakh
68,Hyundai i10,Hyundai,2014,"65,854 km",Petrol,Manual,"EMI ₹6,643/m*",₹2.00 lakh
69,Chevrolet Beat,Chevrolet,2013,"53,420 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
70,Hyundai Grand i10,Hyundai,2019,"36,690 km",Petrol,Manual,"EMI ₹6,037/m*",₹3.42 lakh
71,Toyota YARIS,Toyota,2020,"49,011 km",Petrol,Manual,"EMI ₹9,767/m*",₹5.53 lakh
72,KIA SONET,KIA,2021,"34,880 km",Diesel,Manual,"EMI ₹15,256/m*",₹8.91 lakh
73,Maruti Swift,Maruti,2018,"66,524 km",Petrol,Manual,"EMI ₹7,908/m*",₹4.48 lakh
74,Hyundai Creta,Hyundai,2018,"49,948 km",Petrol,Auto,"EMI ₹14,537/m*",₹8.49 lakh
75,Renault TRIBER,Renault,2020,"39,239 km",Petrol,Auto,"EMI ₹10,668/m*",₹6.04 lakh
76,Mahindra XUV300,Mahindra,2019,"80,155 km",Diesel,Manual,"EMI ₹14,606/m*",₹8.53 lakh
77,Tata TIGOR,Tata,2018,"28,797 km",Petrol,Auto,"EMI ₹8,032/m*",₹4.55 lakh
78,Tata NEXON,Tata,2023,"35,232 km",Petrol,Manual,"EMI ₹13,504/m*",₹7.65 lakh
79,Hyundai Elite i20,Hyundai,2015,"42,962 km",Petrol,Manual,"EMI ₹12,640/m*",₹4.80 lakh
80,Hyundai Verna,Hyundai,2017,"34,773 km",Petrol,Auto,"EMI ₹13,490/m*",₹6.90 lakh
81,Hyundai Elite i20,Hyundai,2017,"33,805 km",Petrol,Auto,"EMI ₹8,362/m*",₹4.28 lakh
82,Maruti Alto 800,Maruti,2014,"69,527 km",Petrol,Manual,"EMI ₹7,681/m*",₹2.31 lakh
83,Maruti Swift,Maruti,2018,"61,367 km",Petrol,Auto,"EMI ₹8,305/m*",₹4.70 lakh
84,Maruti Baleno,Maruti,2016,"46,313 km",Petrol,Manual,"EMI ₹8,720/m*",₹3.92 lakh
85,Hyundai i20,Hyundai,2014,"36,575 km",Petrol,Auto,"EMI ₹11,459/m*",₹3.45 lakh
86,Volkswagen Polo,Volkswagen,2020,"86,105 km",Petrol,Manual,"EMI ₹9,584/m*",₹5.43 lakh
87,Mahindra XUV300,Mahindra,2019,"75,257 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
88,Honda Jazz,Honda,2017,"78,904 km",Petrol,Auto,"EMI ₹7,038/m*",₹3.60 lakh
89,Hyundai NEW SANTRO,Hyundai,2018,"74,553 km",Petrol,Manual,"EMI ₹6,759/m*",₹3.83 lakh
90,Hyundai Verna,Hyundai,2019,"48,411 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
91,Tata Tiago,Tata,2019,"37,452 km",Petrol,Manual,"EMI ₹6,320/m*",₹3.58 lakh
92,Tata TIGOR,Tata,2021,"22,399 km",Petrol,Auto,"EMI ₹8,826/m*",₹5.00 lakh
93,Jeep Compass,Jeep,2018,"1,45,715 km",Diesel,Manual,"EMI ₹17,462/m*",₹7.85 lakh
94,Hyundai VENUE,Hyundai,2021,"50,645 km",Diesel,Manual,"EMI ₹12,745/m*",₹7.22 lakh
95,Nissan MAGNITE,Nissan,2021,"69,890 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
96,Hyundai Creta,Hyundai,2017,"1,39,997 km",Petrol,Auto,"EMI ₹15,532/m*",₹6.98 lakh
97,Renault Kiger,Renault,2021,"36,867 km",Petrol,Auto,"EMI ₹8,297/m*",₹4.70 lakh
98,Hyundai Elite i20,Hyundai,2018,"23,926 km",Petrol,Auto,"EMI ₹8,791/m*",₹4.98 lakh
99,Tata NEXON,Tata,2024,"39,150 km",Petrol,Manual,"EMI ₹13,328/m*",₹7.55 lakh
100,Hyundai Eon,Hyundai,2014,"84,097 km",Petrol,Manual,"EMI ₹4,816/m*",₹1.45 lakh
101,Honda Amaze,Honda,2023,"23,392 km",Petrol,Auto,"EMI ₹14,045/m*",₹7.96 lakh
102,Skoda Rapid,Skoda,2018,"1,24,743 km",Diesel,Auto,"EMI ₹12,123/m*",₹5.45 lakh
103,Skoda SLAVIA,Skoda,2022,"69,901 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
104,KIA SONET,KIA,2020,"32,564 km",Petrol,Manual,"EMI ₹12,808/m*",₹7.26 lakh
105,Maruti S Cross,Maruti,2017,"87,011 km",Diesel,Manual,"EMI ₹13,080/m*",₹5.88 lakh
106,Volkswagen Polo,Volkswagen,2017,"66,810 km",Petrol,Manual,"EMI ₹10,253/m*",₹5.24 lakh
107,Maruti Celerio,Maruti,2019,"62,707 km",Petrol,Auto,"EMI ₹5,861/m*",₹3.32 lakh
108,Honda WR-V,Honda,2017,"55,521 km",Petrol,Manual,"EMI ₹9,583/m*",₹4.90 lakh
109,Honda Amaze,Honda,2023,"5,709 km",Petrol,Auto,"EMI ₹13,942/m*",₹7.90 lakh
110,Hyundai Elite i20,Hyundai,2018,"50,297 km",Petrol,Auto,"EMI ₹11,241/m*",₹6.37 lakh
111,Maruti S PRESSO,Maruti,2022,"40,904 km",Petrol,Manual,"EMI ₹5,772/m*",₹3.27 lakh
112,Hyundai Grand i10,Hyundai,2015,"62,226 km",Petrol,Auto,"EMI ₹8,743/m*",₹3.32 lakh
113,Hyundai NEW I20,Hyundai,2021,"60,448 km",Petrol,Auto,"EMI ₹12,528/m*",₹7.10 lakh
114,Maruti Alto 800,Maruti,2015,"88,606 km",Petrol,Manual,"EMI ₹4,872/m*",₹1.85 lakh
115,Renault Scala,Renault,2013,"74,643 km",Diesel,Manual,"EMI ₹24,789/m*",₹2.79 lakh
116,Tata NEXON,Tata,2024,"19,882 km",Petrol,Manual,"EMI ₹13,458/m*",₹7.62 lakh
117,Tata NEXON,Tata,2022,"21,723 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
118,Renault TRIBER,Renault,2020,"49,318 km",Petrol,Auto,"EMI ₹8,297/m*",₹4.70 lakh
119,Hyundai i20 Active,Hyundai,2018,"44,751 km",Petrol,Manual,"EMI ₹10,466/m*",₹5.93 lakh
120,Honda Amaze,Honda,2023,"11,458 km",Petrol,Manual,"EMI ₹11,721/m*",₹6.64 lakh
121,MG HECTOR,MG,2021,"35,992 km",Diesel,Manual,"EMI ₹18,852/m*",₹11.01 lakh
122,Maruti Swift,Maruti,2023,"31,370 km",Petrol,Auto,"EMI ₹11,651/m*",₹6.60 lakh
123,Honda City,Honda,2019,"44,916 km",Petrol,Auto,"EMI ₹12,110/m*",₹6.86 lakh
124,Hyundai VENUE,Hyundai,2020,"58,065 km",Petrol,Manual,"EMI ₹11,404/m*",₹6.46 lakh
125,Hyundai Eon,Hyundai,2015,"82,902 km",Petrol,Manual,"EMI ₹5,082/m*",₹1.93 lakh
126,Nissan Kicks,Nissan,2019,"65,368 km",Diesel,Manual,"EMI ₹10,609/m*",₹6.01 lakh
127,Tata Nano,Tata,2016,"45,511 km",Petrol,Auto,"EMI ₹3,670/m*",₹1.65 lakh
128,Hyundai NEW I20,Hyundai,2022,"11,382 km",Petrol,Manual,"EMI ₹12,004/m*",₹6.80 lakh
129,Nissan MAGNITE,Nissan,2023,"46,300 km",Petrol,Manual,"EMI ₹9,550/m*",₹5.41 lakh
130,MG HECTOR,MG,2019,"95,164 km",Diesel,Manual,"EMI ₹14,349/m*",₹8.38 lakh
131,Maruti Baleno,Maruti,2018,"98,712 km",Petrol,Auto,"EMI ₹7,732/m*",₹4.38 lakh
132,Tata NEXON,Tata,2023,"17,001 km",Petrol,Manual,"EMI ₹13,893/m*",₹7.87 lakh
133,Maruti Swift,Maruti,2013,"1,08,127 km",Petrol,Manual,"EMI ₹13,651/m*",₹2.90 lakh
134,Maruti Celerio,Maruti,2019,"67,299 km",Petrol,Manual,"EMI ₹6,394/m*",₹3.62 lakh
135,Hyundai VENUE,Hyundai,2020,"27,714 km",Petrol,Manual,"EMI ₹11,827/m*",₹6.70 lakh
136,Volkswagen Cross Polo,Volkswagen,2013,"45,994 km",Diesel,Manual,"EMI ₹33,247/m*",₹3.74 lakh
137,Maruti Swift,Maruti,2016,"1,21,707 km",Petrol,Manual,"EMI ₹7,868/m*",₹3.54 lakh
138,Renault Kwid,Renault,2017,"85,764 km",Petrol,Manual,"EMI ₹4,027/m*",₹2.06 lakh
139,Toyota Urban Cruiser Taisor,Toyota,2024,"21,390 km",Petrol,Manual,"EMI ₹15,753/m*",₹9.20 lakh
140,Hyundai Grand i10,Hyundai,2019,"13,658 km",Petrol,Auto,"EMI ₹9,500/m*",₹5.38 lakh
141,Honda WR-V,Honda,2017,"1,44,831 km",Diesel,Manual,"EMI ₹11,100/m*",₹4.99 lakh
142,MG HECTOR,MG,2020,"97,037 km",Petrol,Auto,"EMI ₹15,479/m*",₹9.04 lakh
143,Volkswagen Vento,Volkswagen,2014,"82,675 km",Diesel,Auto,"EMI ₹20,057/m*",₹4.26 lakh
144,Toyota URBAN CRUISER HYRYDER,Toyota,2023,"33,241 km",Hybrid,Auto,"EMI ₹24,965/m*",₹14.58 lakh
145,Hyundai Creta,Hyundai,2021,"47,624 km",Petrol,Manual,"EMI ₹18,270/m*",₹10.67 lakh
146,Hyundai Grand i10,Hyundai,2014,"55,667 km",Petrol,Manual,"EMI ₹9,034/m*",₹2.72 lakh
147,Hyundai NEW SANTRO,Hyundai,2019,"36,924 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
148,Tata NEXON,Tata,2018,"52,519 km",Petrol,Auto,"EMI ₹8,473/m*",₹4.80 lakh
149,Maruti Celerio,Maruti,2017,"42,701 km",Petrol,Auto,"EMI ₹7,533/m*",₹3.85 lakh
150,Maruti Baleno,Maruti,2016,"63,690 km",Petrol,Manual,"EMI ₹9,676/m*",₹4.35 lakh
151,Honda Jazz,Honda,2015,"80,054 km",Petrol,Auto,"EMI ₹9,296/m*",₹3.53 lakh
152,Datsun Go,Datsun,2014,"59,457 km",Petrol,Manual,"EMI ₹6,111/m*",₹1.84 lakh
153,Renault Kwid,Renault,2016,"61,912 km",Petrol,Manual,"EMI ₹4,783/m*",₹2.15 lakh
154,Maruti Alto K10,Maruti,2015,"75,228 km",Petrol,Auto,"EMI ₹5,583/m*",₹2.12 lakh
155,Ford New Figo,Ford,2016,"79,879 km",Petrol,Manual,"EMI ₹7,007/m*",₹3.15 lakh
156,Tata Tiago,Tata,2021,"38,116 km",Petrol,Manual,"EMI ₹7,679/m*",₹4.35 lakh
157,Maruti IGNIS,Maruti,2018,"53,165 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
158,Hyundai VENUE,Hyundai,2021,"48,742 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
159,Hyundai Eon,Hyundai,2014,"51,648 km",Petrol,Manual,"EMI ₹6,483/m*",₹1.95 lakh
160,Honda City,Honda,2017,"57,720 km",Petrol,Auto,"EMI ₹12,766/m*",₹6.53 lakh
161,Maruti Celerio,Maruti,2022,"19,852 km",Petrol,Auto,"EMI ₹9,889/m*",₹5.60 lakh
162,Maruti Dzire,Maruti,2019,"32,100 km",Petrol,Auto,"EMI ₹9,550/m*",₹5.41 lakh
163,Hyundai NEW SANTRO,Hyundai,2019,"14,964 km",Petrol,Manual,"EMI ₹6,874/m*",₹3.89 lakh
164,Toyota Etios Liva,Toyota,2013,"62,440 km",Petrol,Manual,"EMI ₹12,333/m*",₹2.62 lakh
165,Hyundai VENUE,Hyundai,2021,"78,644 km",Petrol,Manual,"EMI ₹12,022/m*",₹6.81 lakh
166,Volkswagen TAIGUN,Volkswagen,2023,"48,669 km",Petrol,Manual,"EMI ₹16,428/m*",₹9.59 lakh
167,KIA SELTOS,KIA,2022,"31,594 km",Petrol,Manual,"EMI ₹15,941/m*",₹9.31 lakh
168,Maruti Dzire,Maruti,2017,"75,698 km",Petrol,Manual,"EMI ₹8,895/m*",₹4.55 lakh
169,Maruti Vitara Brezza,Maruti,2016,"1,33,214 km",Diesel,Manual,"EMI ₹14,694/m*",₹5.58 lakh
170,Hyundai Elite i20,Hyundai,2018,"1,20,685 km",Petrol,Manual,"EMI ₹9,387/m*",₹4.22 lakh
171,Mahindra XUV500,Mahindra,2015,"83,012 km",Diesel,Manual,"EMI ₹25,715/m*",₹7.74 lakh
172,Maruti S PRESSO,Maruti,2021,"39,450 km",Petrol,Auto,"EMI ₹6,761/m*",₹3.83 lakh
173,Maruti Vitara Brezza,Maruti,2019,"28,376 km",Diesel,Manual,"EMI ₹14,092/m*",₹8.23 lakh
174,Ford Ecosport,Ford,2018,"1,32,691 km",Diesel,Manual,"EMI ₹12,768/m*",₹5.74 lakh
175,Maruti Swift,Maruti,2023,"14,107 km",CNG,Manual,"EMI ₹11,474/m*",₹6.50 lakh
176,Renault Kwid,Renault,2022,"49,570 km",Petrol,Manual,"EMI ₹6,090/m*",₹3.45 lakh
177,Maruti Wagon R 1.0,Maruti,2017,"72,272 km",CNG,Auto,"EMI ₹7,426/m*",₹2.82 lakh
178,Hyundai VENUE,Hyundai,2021,"35,525 km",Petrol,Manual,"EMI ₹11,810/m*",₹6.69 lakh
179,Hyundai VENUE,Hyundai,2022,"19,024 km",Petrol,Manual,"EMI ₹13,222/m*",₹7.49 lakh
180,MG HECTOR,MG,2020,"67,311 km",Petrol,Auto,"EMI ₹18,064/m*",₹10.55 lakh
181,Tata PUNCH,Tata,2022,"84,424 km",Petrol,Manual,"EMI ₹10,874/m*",₹6.16 lakh
182,Maruti Wagon R 1.0,Maruti,2018,"48,821 km",Petrol,Auto,"EMI ₹6,284/m*",₹3.56 lakh
183,Skoda KUSHAQ,Skoda,2022,"32,356 km",Petrol,Manual,"EMI ₹14,537/m*",₹8.49 lakh
184,Maruti Swift Dzire,Maruti,2014,"58,960 km",Petrol,Manual,"EMI ₹11,260/m*",₹3.39 lakh
185,Maruti Celerio X,Maruti,2019,"49,809 km",Petrol,Auto,"EMI ₹6,832/m*",₹3.87 lakh
186,Hyundai Verna,Hyundai,2014,"99,204 km",Petrol,Manual,"EMI ₹10,612/m*",₹3.19 lakh
187,Maruti Ertiga,Maruti,2021,"1,08,719 km",CNG,Manual,"EMI ₹17,351/m*",₹7.80 lakh
188,Datsun Redi Go,Datsun,2018,"41,718 km",Petrol,Manual,"EMI ₹3,495/m*",₹1.98 lakh
189,Hyundai GRAND I10 NIOS,Hyundai,2022,"45,644 km",CNG,Manual,"EMI ₹9,688/m*",₹5.49 lakh
190,Honda City,Honda,2015,"52,346 km",Petrol,Auto,"EMI ₹14,936/m*",₹5.67 lakh
191,Hyundai Elite i20,Hyundai,2018,"43,038 km",Petrol,Manual,"EMI ₹7,505/m*",₹4.25 lakh
192,Tata PUNCH,Tata,2023,"21,477 km",Petrol,Auto,"EMI ₹12,745/m*",₹7.22 lakh
193,Maruti Ciaz,Maruti,2018,"58,883 km",Petrol,Auto,"EMI ₹9,826/m*",₹5.57 lakh
194,KIA SONET,KIA,2021,"32,277 km",Petrol,Manual,"EMI ₹11,534/m*",₹6.53 lakh
195,Tata NEXON,Tata,2022,"61,567 km",Diesel,Manual,"EMI ₹13,989/m*",₹8.17 lakh
196,Hyundai Creta,Hyundai,2021,"1,07,400 km",Diesel,Manual,"EMI ₹23,808/m*",₹10.95 lakh
197,Maruti Wagon R 1.0,Maruti,2018,"15,406 km",Petrol,Auto,"EMI ₹6,147/m*",₹3.48 lakh
198,Hyundai GRAND I10 NIOS,Hyundai,2020,"29,636 km",Petrol,Auto,"EMI ₹9,250/m*",₹5.24 lakh
199,KIA SELTOS,KIA,2020,"80,820 km",Petrol,Auto,"EMI ₹15,239/m*",₹8.90 lakh
200,Tata ALTROZ,Tata,2020,"1,00,743 km",Petrol,Manual,"EMI ₹10,878/m*",₹4.89 lakh
201,Nissan Sunny,Nissan,2013,"25,906 km",Petrol,Manual,"EMI ₹11,439/m*",₹2.43 lakh
202,Mahindra XUV300,Mahindra,2021,"47,970 km",Petrol,Auto,"EMI ₹12,074/m*",₹6.84 lakh
203,Maruti Dzire,Maruti,2021,"29,292 km",Petrol,Manual,"EMI ₹9,532/m*",₹5.40 lakh
204,Hyundai Elite i20,Hyundai,2019,"40,041 km",Petrol,Auto,"EMI ₹10,945/m*",₹6.20 lakh
205,Maruti Swift,Maruti,2020,"30,409 km",Petrol,Auto,"EMI ₹10,501/m*",₹5.95 lakh
206,Renault Kwid,Renault,2016,"86,050 km",Petrol,Manual,"EMI ₹4,961/m*",₹2.23 lakh
207,Hyundai NEW SANTRO,Hyundai,2018,"57,764 km",Petrol,Auto,"EMI ₹6,885/m*",₹3.90 lakh
208,Maruti Dzire,Maruti,2018,"65,820 km",Petrol,Auto,"EMI ₹8,473/m*",₹4.80 lakh
209,Honda City,Honda,2019,"31,348 km",Petrol,Manual,"EMI ₹13,667/m*",₹7.74 lakh
210,Maruti Swift,Maruti,2014,"80,033 km",Petrol,Manual,"EMI ₹11,492/m*",₹3.46 lakh
211,Hyundai Creta,Hyundai,2022,"46,460 km",Petrol,Manual,"EMI ₹18,321/m*",₹10.70 lakh
212,Hyundai i20,Hyundai,2012,"1,05,260 km",Diesel,Manual,"EMI ₹18,321/m*",₹2.80 lakh
213,Ford New Figo,Ford,2015,"1,17,596 km",Diesel,Manual,"EMI ₹9,405/m*",₹2.83 lakh
214,Honda Amaze,Honda,2014,"31,877 km",Diesel,Manual,"EMI ₹12,992/m*",₹2.76 lakh
215,Maruti Baleno,Maruti,2021,"21,542 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
216,Renault Kwid,Renault,2016,"47,594 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
217,Hyundai Elite i20,Hyundai,2016,"79,884 km",Petrol,Manual,"EMI ₹10,232/m*",₹4.60 lakh
218,Maruti Vitara Brezza,Maruti,2017,"74,011 km",Diesel,Manual,"EMI ₹15,126/m*",₹6.80 lakh
219,Honda City,Honda,2016,"1,18,172 km",Petrol,Auto,"EMI ₹8,920/m*",₹4.01 lakh
220,Tata NEXON,Tata,2018,"45,073 km",Petrol,Auto,"EMI ₹11,618/m*",₹6.58 lakh
221,Maruti Baleno,Maruti,2022,"11,050 km",Petrol,Auto,"EMI ₹13,267/m*",₹7.52 lakh
222,Nissan Micra Active,Nissan,2018,"71,323 km",Petrol,Manual,"EMI ₹5,078/m*",₹2.88 lakh
223,Maruti Ciaz,Maruti,2015,"74,839 km",Petrol,Manual,"EMI ₹11,587/m*",₹4.40 lakh
224,Hyundai Elite i20,Hyundai,2016,"89,473 km",Petrol,Manual,"EMI ₹9,788/m*",₹4.40 lakh
225,Hyundai VENUE,Hyundai,2022,"58,032 km",Petrol,Manual,"EMI ₹12,922/m*",₹7.32 lakh
226,Datsun Redi Go,Datsun,2016,"70,807 km",Petrol,Manual,"EMI ₹3,937/m*",₹1.77 lakh
227,Hyundai Elite i20,Hyundai,2019,"49,142 km",Petrol,Manual,"EMI ₹10,190/m*",₹5.77 lakh
228,Honda City,Honda,2017,"50,031 km",Petrol,Manual,"EMI ₹12,087/m*",₹6.18 lakh
229,Hyundai Elite i20,Hyundai,2020,"63,436 km",Petrol,Manual,"EMI ₹9,446/m*",₹5.35 lakh
230,Maruti Wagon R 1.0,Maruti,2012,"37,326 km",Petrol,Manual,"EMI ₹19,813/m*",₹2.23 lakh
231,Maruti Baleno,Maruti,2017,"86,212 km",Diesel,Manual,"EMI ₹11,007/m*",₹4.95 lakh
232,Skoda KUSHAQ,Skoda,2021,"32,205 km",Petrol,Auto,"EMI ₹16,164/m*",₹9.44 lakh
