,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
98,Hyundai Grand i10,Hyundai,2014,"61,634 km",Petrol,Manual,"EMI ₹7,274/m*",₹2.19 lakh
99,Renault Kwid,Renault,2017,"1,28,262 km",CNG,Manual,"EMI ₹5,398/m*",₹2.05 lakh
100,Hyundai Eon,Hyundai,2014,"24,099 km",Petrol,Manual,"EMI ₹4,550/m*",₹1.37 lakh
101,Maruti Swift Dzire,Maruti,2014,"56,891 km",Petrol,Manual,"EMI ₹8,243/m*",₹2.48 lakh
102,Maruti Alto 800,Maruti,2018,"23,787 km",Petrol,Manual,"EMI ₹3,478/m*",₹1.97 lakh
103,MG HECTOR,MG,2021,"55,288 km",Petrol,Auto,"EMI ₹16,112/m*",₹9.41 lakh
104,Hyundai NEW SANTRO,Hyundai,2019,"17,463 km",Petrol,Manual,"EMI ₹5,795/m*",₹3.28 lakh
105,Hyundai i20,Hyundai,2012,"44,329 km",Petrol,Manual,"EMI ₹15,993/m*",₹1.80 lakh
106,Tata Tiago,Tata,2020,"32,882 km",Petrol,Manual,"EMI ₹6,491/m*",₹3.68 lakh
107,Maruti Dzire,Maruti,2018,"60,333 km",Petrol,Auto,"EMI ₹7,855/m*",₹4.45 lakh
108,Volkswagen Ameo,Volkswagen,2017,"1,48,441 km",Diesel,Auto,"EMI ₹6,184/m*",₹2.78 lakh
109,Maruti Swift Dzire,Maruti,2015,"44,921 km",Petrol,Manual,"EMI ₹8,291/m*",₹3.15 lakh
110,MG HECTOR,MG,2020,"77,127 km",Diesel,Manual,"EMI ₹19,252/m*",₹11.24 lakh
111,Maruti Vitara Brezza,Maruti,2020,"12,270 km",Petrol,Manual,"EMI ₹12,269/m*",₹6.95 lakh
112,Honda City,Honda,2022,"86,355 km",Diesel,Manual,"EMI ₹14,157/m*",₹8.27 lakh
113,Honda Civic,Honda,2019,"53,982 km",Petrol,Auto,"EMI ₹17,722/m*",₹10.35 lakh
114,Ford New Figo,Ford,2018,"51,350 km",Diesel,Manual,"EMI ₹6,532/m*",₹3.34 lakh
115,Maruti Celerio,Maruti,2020,"42,127 km",Petrol,Auto,"EMI ₹5,896/m*",₹3.34 lakh
116,Maruti Alto K10,Maruti,2024,"3,264 km",Petrol,Manual,"EMI ₹5,573/m*",₹3.16 lakh
117,Hyundai AURA,Hyundai,2023,"47,649 km",Petrol,Auto,"EMI ₹10,237/m*",₹5.80 lakh
118,Volkswagen Polo,Volkswagen,2017,"72,046 km",Petrol,Auto,"EMI ₹10,416/m*",₹5.33 lakh
119,Renault Kwid,Renault,2018,"23,709 km",Petrol,Manual,"EMI ₹4,237/m*",₹2.40 lakh
120,Maruti Alto 800,Maruti,2017,"63,882 km",Petrol,Manual,"EMI ₹3,838/m*",₹1.96 lakh
121,Tata Tiago,Tata,2017,"1,15,224 km",Petrol,Auto,"EMI ₹6,257/m*",₹2.81 lakh
122,Audi A3,Audi,2019,"61,518 km",Petrol,Auto,"EMI ₹25,667/m*",₹14.99 lakh
123,Toyota URBAN CRUISER,Toyota,2021,"81,951 km",Petrol,Manual,"EMI ₹11,245/m*",₹6.37 lakh
124,Mahindra TUV300,Mahindra,2016,"73,742 km",Diesel,Manual,"EMI ₹9,875/m*",₹3.75 lakh
125,Maruti Ciaz,Maruti,2018,"44,997 km",Petrol,Manual,"EMI ₹9,674/m*",₹5.48 lakh
126,Toyota Etios Liva,Toyota,2013,"26,072 km",Petrol,Manual,"EMI ₹8,097/m*",₹1.72 lakh
127,Nissan MAGNITE,Nissan,2021,"34,722 km",Petrol,Manual,"EMI ₹8,169/m*",₹4.63 lakh
128,Datsun Redi Go,Datsun,2018,"20,918 km",Petrol,Auto,"EMI ₹3,937/m*",₹2.23 lakh
129,Honda Amaze,Honda,2020,"83,828 km",Petrol,Manual,"EMI ₹7,552/m*",₹4.28 lakh
130,Maruti New Wagon-R,Maruti,2021,"68,180 km",CNG,Manual,"EMI ₹7,396/m*",₹4.19 lakh
131,BMW 5 Series,BMW,2017,"69,490 km",Petrol,Auto,"EMI ₹49,013/m*",₹25.75 lakh
132,Honda WR-V,Honda,2020,"43,299 km",Petrol,Manual,"EMI ₹8,615/m*",₹4.88 lakh
133,Hyundai Grand i10,Hyundai,2015,"41,896 km",Petrol,Manual,"EMI ₹8,769/m*",₹3.33 lakh
134,Hyundai Creta,Hyundai,2015,"88,122 km",Diesel,Manual,"EMI ₹19,465/m*",₹5.86 lakh
135,Maruti Swift Dzire,Maruti,2015,"55,839 km",Petrol,Manual,"EMI ₹7,763/m*",₹2.95 lakh
136,Tata TIGOR,Tata,2019,"85,687 km",Petrol,Auto,"EMI ₹6,456/m*",₹3.66 lakh
137,Hyundai Grand i10,Hyundai,2014,"45,221 km",Petrol,Manual,"EMI ₹7,208/m*",₹2.17 lakh
138,Hyundai Creta,Hyundai,2018,"47,914 km",Petrol,Auto,"EMI ₹12,581/m*",₹7.13 lakh
139,Maruti Dzire,Maruti,2018,"44,042 km",Petrol,Auto,"EMI ₹7,396/m*",₹4.19 lakh
140,Hyundai NEW SANTRO,Hyundai,2021,"29,501 km",Petrol,Auto,"EMI ₹6,557/m*",₹3.71 lakh
141,Honda City,Honda,2019,"1,17,449 km",Petrol,Manual,"EMI ₹12,291/m*",₹5.53 lakh
142,Ford Ecosport,Ford,2017,"75,103 km",Petrol,Manual,"EMI ₹7,108/m*",₹3.64 lakh
143,Maruti S PRESSO,Maruti,2021,"28,159 km",Petrol,Manual,"EMI ₹5,220/m*",₹2.96 lakh
144,Maruti Celerio X,Maruti,2018,"46,076 km",Petrol,Auto,"EMI ₹5,790/m*",₹3.28 lakh
145,Ford New Figo,Ford,2016,"8,946 km",Petrol,Auto,"EMI ₹6,785/m*",₹3.05 lakh
146,Honda Amaze,Honda,2014,"99,082 km",Petrol,Manual,"EMI ₹7,908/m*",₹2.38 lakh
147,Jeep Compass,Jeep,2018,"48,146 km",Petrol,Manual,"EMI ₹11,868/m*",₹6.72 lakh
148,Nissan Terrano,Nissan,2014,"89,284 km",Diesel,Manual,"EMI ₹11,509/m*",₹2.44 lakh
149,Maruti Alto 800,Maruti,2013,"25,432 km",CNG,Manual,"EMI ₹11,509/m*",₹1.69 lakh
150,Honda City,Honda,2019,"39,259 km",Petrol,Manual,"EMI ₹10,397/m*",₹5.89 lakh
151,Landrover DISCOVERY SPORT,Landrover,2020,"56,121 km",Diesel,Auto,"EMI ₹66,349/m*",₹38.75 lakh
152,Maruti Ciaz,Maruti,2017,"57,158 km",Petrol,Auto,"EMI ₹8,954/m*",₹4.58 lakh
153,Maruti Wagon R 1.0,Maruti,2016,"48,590 km",Petrol,Auto,"EMI ₹5,272/m*",₹2.37 lakh
154,Honda Jazz,Honda,2017,"53,561 km",Petrol,Manual,"EMI ₹6,497/m*",₹3.32 lakh
155,Hyundai Elite i20,Hyundai,2015,"63,572 km",Petrol,Manual,"EMI ₹9,480/m*",₹3.60 lakh
156,Honda City,Honda,2016,"53,947 km",Petrol,Manual,"EMI ₹8,853/m*",₹3.98 lakh
157,Hyundai Creta,Hyundai,2018,"52,281 km",Petrol,Auto,"EMI ₹15,239/m*",₹8.90 lakh
158,Hyundai Grand i10,Hyundai,2015,"90,849 km",Petrol,Auto,"EMI ₹8,690/m*",₹3.30 lakh
159,Mahindra Kuv100,Mahindra,2016,"64,900 km",Petrol,Manual,"EMI ₹4,856/m*",₹2.18 lakh
160,Renault Kwid,Renault,2015,"34,594 km",Petrol,Manual,"EMI ₹4,477/m*",₹1.70 lakh
161,Ford Ecosport,Ford,2013,"70,238 km",Petrol,Manual,"EMI ₹12,093/m*",₹2.57 lakh
162,BMW X1,BMW,2017,"48,094 km",Diesel,Auto,"EMI ₹33,701/m*",₹15.50 lakh
163,Skoda Rapid,Skoda,2018,"75,083 km",Petrol,Auto,"EMI ₹7,555/m*",₹4.28 lakh
164,Maruti Wagon R 1.0,Maruti,2013,"65,863 km",CNG,Manual,"EMI ₹7,555/m*",₹2.01 lakh
165,Honda Brio,Honda,2014,"13,264 km",Petrol,Manual,"EMI ₹7,772/m*",₹2.34 lakh
166,Toyota Etios Liva,Toyota,2015,"91,886 km",Petrol,Manual,"EMI ₹5,451/m*",₹2.07 lakh
167,Honda BR-V,Honda,2017,"75,974 km",Petrol,Manual,"EMI ₹10,235/m*",₹5.24 lakh
168,Maruti Baleno,Maruti,2016,"47,373 km",Petrol,Manual,"EMI ₹8,008/m*",₹3.60 lakh
169,Skoda Rapid,Skoda,2015,"1,33,941 km",Diesel,Manual,"EMI ₹9,084/m*",₹2.73 lakh
170,Hyundai i10,Hyundai,2013,"31,062 km",Petrol,Manual,"EMI ₹7,296/m*",₹1.55 lakh
171,KIA SELTOS,KIA,2021,"74,425 km",Diesel,Auto,"EMI ₹15,410/m*",₹9.00 lakh
172,Renault Kiger,Renault,2022,"65,563 km",Petrol,Auto,"EMI ₹9,195/m*",₹5.21 lakh
173,Honda Jazz,Honda,2016,"1,27,709 km",Petrol,Manual,"EMI ₹5,634/m*",₹2.53 lakh
174,Maruti Ertiga,Maruti,2016,"95,635 km",Petrol,Auto,"EMI ₹10,967/m*",₹4.93 lakh
175,Maruti Celerio,Maruti,2022,"41,490 km",Petrol,Auto,"EMI ₹7,370/m*",₹4.18 lakh
176,Maruti Alto K10,Maruti,2023,"15,110 km",Petrol,Manual,"EMI ₹6,866/m*",₹3.89 lakh
177,BMW X1,BMW,2016,"52,001 km",Diesel,Auto,"EMI ₹40,319/m*",₹15.60 lakh
178,Honda WR-V,Honda,2018,"42,086 km",Diesel,Manual,"EMI ₹10,562/m*",₹5.40 lakh
179,Ford New Figo,Ford,2016,"52,813 km",Petrol,Manual,"EMI ₹5,200/m*",₹2.34 lakh
180,Maruti Wagon R 1.0,Maruti,2016,"79,584 km",Petrol,Manual,"EMI ₹4,972/m*",₹2.24 lakh
181,Hyundai Creta,Hyundai,2022,"67,927 km",Diesel,Manual,"EMI ₹22,554/m*",₹13.17 lakh
182,Hyundai i10,Hyundai,2014,"20,612 km",Petrol,Manual,"EMI ₹7,606/m*",₹2.29 lakh
183,Hyundai New Elantra,Hyundai,2021,"52,041 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
184,Hyundai i20,Hyundai,2012,"78,000 km",Petrol,Manual,"EMI ₹16,979/m*",₹1.91 lakh
185,Hyundai VENUE,Hyundai,2021,"39,323 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
186,Honda Brio,Honda,2015,"34,079 km",Petrol,Manual,"EMI ₹6,183/m*",₹2.35 lakh
187,Honda Amaze,Honda,2014,"83,878 km",Petrol,Manual,"EMI ₹7,274/m*",₹2.19 lakh
188,Maruti Alto 800,Maruti,2018,"63,632 km",CNG,Manual,"EMI ₹5,232/m*",₹2.35 lakh
189,Hyundai Grand i10,Hyundai,2017,"69,552 km",Petrol,Auto,"EMI ₹6,393/m*",₹3.27 lakh
190,Honda City,Honda,2016,"41,770 km",Petrol,Manual,"EMI ₹10,190/m*",₹4.58 lakh
191,Renault Kiger,Renault,2021,"63,106 km",Petrol,Manual,"EMI ₹8,909/m*",₹5.05 lakh
192,Skoda Superb,Skoda,2018,"77,470 km",Petrol,Auto,"EMI ₹18,064/m*",₹10.55 lakh
193,Hyundai i20,Hyundai,2012,"89,094 km",Petrol,Manual,"EMI ₹18,001/m*",₹2.03 lakh
194,Tata NEXON,Tata,2020,"60,456 km",Petrol,Auto,"EMI ₹10,779/m*",₹6.11 lakh
195,MG HECTOR PLUS,MG,2022,"22,736 km",Petrol,Manual,"EMI ₹19,354/m*",₹11.30 lakh
196,Jeep Compass,Jeep,2019,"81,091 km",Petrol,Auto,"EMI ₹15,239/m*",₹8.90 lakh
197,Hyundai Grand i10,Hyundai,2016,"1,42,012 km",CNG,Manual,"EMI ₹8,227/m*",₹2.48 lakh
198,Hyundai Grand i10,Hyundai,2018,"22,725 km",Petrol,Auto,"EMI ₹7,282/m*",₹4.13 lakh
199,Skoda Rapid,Skoda,2012,"64,358 km",Diesel,Manual,"EMI ₹7,282/m*",₹2.57 lakh
200,Honda City,Honda,2014,"70,543 km",Petrol,Auto,"EMI ₹12,980/m*",₹3.91 lakh
201,Hyundai Grand i10,Hyundai,2015,"43,158 km",Petrol,Manual,"EMI ₹6,928/m*",₹2.63 lakh
202,Audi A4,Audi,2022,"35,016 km",Petrol,Auto,"EMI ₹50,939/m*",₹29.75 lakh
203,Honda Amaze,Honda,2015,"51,855 km",Petrol,Manual,"EMI ₹6,689/m*",₹2.54 lakh
204,Tata Tiago,Tata,2016,"66,642 km",Petrol,Manual,"EMI ₹6,206/m*",₹2.79 lakh
205,Hyundai New Elantra,Hyundai,2012,"1,29,639 km",Diesel,Manual,"EMI ₹6,206/m*",₹2.91 lakh
206,MG HECTOR PLUS,MG,2021,"62,486 km",Petrol,Auto,"EMI ₹19,142/m*",₹11.18 lakh
207,Jeep Compass,Jeep,2018,"1,00,566 km",Diesel,Manual,"EMI ₹15,860/m*",₹7.13 lakh
208,Volkswagen Polo,Volkswagen,2017,"69,761 km",Petrol,Auto,"EMI ₹8,109/m*",₹4.15 lakh
209,Honda Jazz,Honda,2015,"42,691 km",Petrol,Manual,"EMI ₹7,610/m*",₹2.89 lakh
210,Honda Jazz,Honda,2018,"60,048 km",Petrol,Auto,"EMI ₹6,644/m*",₹3.76 lakh
211,Maruti Ertiga,Maruti,2012,"1,35,791 km",Petrol,Manual,"EMI ₹29,142/m*",₹3.28 lakh
212,Hyundai Grand i10,Hyundai,2014,"79,889 km",Petrol,Manual,"EMI ₹8,101/m*",₹2.44 lakh
213,Skoda Rapid,Skoda,2015,"1,43,066 km",Petrol,Manual,"EMI ₹6,802/m*",₹2.58 lakh
214,Maruti Wagon R 1.0,Maruti,2015,"23,546 km",Petrol,Auto,"EMI ₹6,291/m*",₹2.39 lakh
215,Maruti Wagon R Stingray,Maruti,2014,"55,983 km",Petrol,Manual,"EMI ₹7,872/m*",₹2.37 lakh
216,Maruti Wagon R 1.0,Maruti,2013,"44,814 km",CNG,Manual,"EMI ₹7,872/m*",₹2.08 lakh
217,Honda City,Honda,2016,"68,332 km",Petrol,Auto,"EMI ₹10,315/m*",₹4.64 lakh
218,Tata Tiago,Tata,2022,"21,156 km",Petrol,Manual,"EMI ₹7,644/m*",₹4.33 lakh
219,Maruti Swift Dzire,Maruti,2016,"60,016 km",Petrol,Manual,"EMI ₹7,875/m*",₹3.54 lakh
220,Maruti Alto K10,Maruti,2017,"20,628 km",Petrol,Manual,"EMI ₹4,581/m*",₹2.34 lakh
221,Maruti Ciaz,Maruti,2023,"28,331 km",Petrol,Manual,"EMI ₹12,994/m*",₹7.36 lakh
222,Ford Ecosport,Ford,2016,"45,015 km",Petrol,Auto,"EMI ₹9,521/m*",₹4.28 lakh
223,Maruti Wagon R 1.0,Maruti,2016,"45,423 km",Petrol,Manual,"EMI ₹6,064/m*",₹2.73 lakh
224,Skoda Superb,Skoda,2017,"59,623 km",Petrol,Auto,"EMI ₹18,368/m*",₹9.65 lakh
225,Honda Jazz,Honda,2019,"22,299 km",Petrol,Auto,"EMI ₹9,253/m*",₹5.24 lakh
226,Honda Brio,Honda,2015,"49,238 km",Petrol,Manual,"EMI ₹6,390/m*",₹2.43 lakh
227,Maruti Wagon R 1.0,Maruti,2018,"23,817 km",Petrol,Auto,"EMI ₹6,286/m*",₹3.56 lakh
228,Maruti Wagon R 1.0,Maruti,2018,"97,067 km",CNG,Manual,"EMI ₹6,756/m*",₹3.04 lakh
229,Maruti Ciaz,Maruti,2014,"71,574 km",Diesel,Manual,"EMI ₹18,467/m*",₹3.92 lakh
230,Maruti Ertiga,Maruti,2014,"69,208 km",Petrol,Manual,"EMI ₹14,349/m*",₹4.32 lakh
231,Hyundai GRAND I10 NIOS,Hyundai,2021,"72,467 km",Petrol,Auto,"EMI ₹8,779/m*",₹4.97 lakh
232,Maruti Wagon R 1.0,Maruti,2015,"92,101 km",CNG,Manual,"EMI ₹11,062/m*",₹2.35 lakh
233,Maruti S PRESSO,Maruti,2021,"90,554 km",CNG,Manual,"EMI ₹5,667/m*",₹3.21 lakh
234,BMW 5 Series,BMW,2014,"58,283 km",Diesel,Auto,"EMI ₹71,310/m*",₹15.30 lakh
235,Volkswagen Vento,Volkswagen,2017,"1,14,563 km",Diesel,Auto,"EMI ₹11,138/m*",₹5.01 lakh
236,Ford Ecosport,Ford,2018,"85,315 km",Diesel,Manual,"EMI ₹9,384/m*",₹4.80 lakh
237,Hyundai Xcent,Hyundai,2014,"40,290 km",Petrol,Manual,"EMI ₹9,379/m*",₹2.82 lakh
238,MG HECTOR,MG,2019,"48,955 km",Petrol,Auto,"EMI ₹14,468/m*",₹8.45 lakh
239,KIA SELTOS,KIA,2021,"86,969 km",Petrol,Auto,"EMI ₹15,987/m*",₹9.34 lakh
240,Honda Amaze,Honda,2013,"46,774 km",Petrol,Manual,"EMI ₹10,667/m*",₹2.27 lakh
241,Mercedes Benz GLC CLASS,Mercedes,2016,"56,130 km",Diesel,Auto,"EMI ₹60,091/m*",₹23.25 lakh
242,Audi Q3,Audi,2018,"71,916 km",Diesel,Auto,"EMI ₹28,551/m*",₹15.00 lakh
243,Honda Amaze,Honda,2014,"57,485 km",Diesel,Manual,"EMI ₹13,981/m*",₹2.97 lakh
244,Toyota Etios,Toyota,2014,"31,996 km",Petrol,Manual,"EMI ₹8,071/m*",₹2.43 lakh
245,Mahindra XUV700,Mahindra,2022,"49,858 km",Diesel,Auto,"EMI ₹35,957/m*",₹21.00 lakh
246,Nissan Micra,Nissan,2016,"47,444 km",Petrol,Auto,"EMI ₹6,052/m*",₹2.72 lakh
247,Maruti Wagon R 1.0,Maruti,2014,"40,150 km",CNG,Manual,"EMI ₹20,206/m*",₹2.27 lakh
248,Hyundai Grand i10,Hyundai,2014,"87,472 km",Petrol,Manual,"EMI ₹8,450/m*",₹2.54 lakh
249,Honda City,Honda,2015,"94,102 km",Petrol,Manual,"EMI ₹9,912/m*",₹3.76 lakh
250,Hyundai Elite i20,Hyundai,2015,"51,757 km",Petrol,Manual,"EMI ₹8,689/m*",₹3.30 lakh
251,Renault Kwid,Renault,2017,"66,414 km",Petrol,Auto,"EMI ₹4,477/m*",₹2.29 lakh
252,MG HECTOR PLUS,MG,2024,"14,063 km",Petrol,Auto,"EMI ₹34,673/m*",₹20.25 lakh
253,KIA SELTOS,KIA,2020,"47,476 km",Petrol,Auto,"EMI ₹18,407/m*",₹10.75 lakh
254,Mercedes Benz C Class,Mercedes,2017,"53,704 km",Petrol,Auto,"EMI ₹35,689/m*",₹18.75 lakh
255,Renault Kiger,Renault,2022,"35,758 km",Petrol,Manual,"EMI ₹9,531/m*",₹5.40 lakh
256,Hyundai NEW SANTRO,Hyundai,2018,"63,687 km",CNG,Manual,"EMI ₹6,918/m*",₹3.11 lakh
257,MG ASTOR,MG,2022,"25,603 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
258,Maruti Baleno,Maruti,2017,"1,26,984 km",Diesel,Manual,"EMI ₹11,060/m*",₹4.97 lakh
259,KIA SELTOS,KIA,2022,"98,623 km",Diesel,Auto,"EMI ₹19,828/m*",₹11.58 lakh
260,Honda City,Honda,2015,"46,759 km",Petrol,Manual,"EMI ₹11,586/m*",₹4.40 lakh
261,Maruti Wagon R 1.0,Maruti,2014,"54,851 km",Petrol,Manual,"EMI ₹7,334/m*",₹2.21 lakh
262,Volkswagen TAIGUN,Volkswagen,2022,"55,400 km",Petrol,Auto,"EMI ₹16,793/m*",₹9.81 lakh
263,Tata Tiago,Tata,2018,"35,391 km",Petrol,Manual,"EMI ₹6,213/m*",₹3.52 lakh
264,Skoda Superb,Skoda,2016,"48,557 km",Petrol,Manual,"EMI ₹16,283/m*",₹7.32 lakh
265,Hyundai Xcent,Hyundai,2014,"37,575 km",Petrol,Manual,"EMI ₹9,080/m*",₹2.73 lakh
266,Hyundai Creta,Hyundai,2015,"96,391 km",Petrol,Manual,"EMI ₹13,279/m*",₹5.04 lakh
267,Toyota Urban Cruiser Taisor,Toyota,2024,"10,865 km",Petrol,Auto,"EMI ₹20,631/m*",₹12.05 lakh
268,Honda Amaze,Honda,2015,"79,018 km",Diesel,Manual,"EMI ₹10,333/m*",₹3.11 lakh
269,MG HECTOR PLUS,MG,2023,"21,069 km",Petrol,Auto,"EMI ₹31,248/m*",₹18.25 lakh
270,Honda WR-V,Honda,2017,"1,40,444 km",Diesel,Manual,"EMI ₹10,578/m*",₹4.76 lakh
271,Ford New Figo,Ford,2020,"71,297 km",Petrol,Manual,"EMI ₹6,593/m*",₹3.73 lakh
272,Jeep MERIDIAN,Jeep,2022,"39,739 km",Diesel,Auto,"EMI ₹40,221/m*",₹23.49 lakh
273,Renault Duster,Renault,2012,"99,303 km",Diesel,Manual,"EMI ₹40,221/m*",₹2.67 lakh
274,Maruti Ciaz,Maruti,2019,"69,792 km",Petrol,Auto,"EMI ₹11,236/m*",₹6.37 lakh
275,Tata NEXON,Tata,2022,"46,142 km",Diesel,Manual,"EMI ₹13,945/m*",₹8.14 lakh
276,Tata NEXON,Tata,2018,"94,704 km",Petrol,Auto,"EMI ₹9,017/m*",₹5.11 lakh
277,BMW X7,BMW,2021,"40,603 km",Diesel,Auto,"EMI ₹133,538/m*",₹77.99 lakh
278,Tata NEXON,Tata,2018,"45,315 km",Petrol,Auto,"EMI ₹10,253/m*",₹5.81 lakh
279,Nissan Terrano,Nissan,2016,"1,09,757 km",Petrol,Manual,"EMI ₹7,065/m*",₹3.18 lakh
280,MG HECTOR,MG,2020,"38,957 km",Petrol,Auto,"EMI ₹18,681/m*",₹10.91 lakh
281,Maruti Ertiga,Maruti,2013,"33,718 km",Petrol,Manual,"EMI ₹18,265/m*",₹3.88 lakh
282,MG HECTOR,MG,2024,"9,214 km",Petrol,Auto,"EMI ₹28,081/m*",₹16.40 lakh
283,Honda City,Honda,2019,"1,10,700 km",Petrol,Auto,"EMI ₹14,074/m*",₹6.33 lakh
284,KIA SELTOS,KIA,2020,"90,284 km",Petrol,Auto,"EMI ₹17,105/m*",₹9.99 lakh
285,Renault Kwid,Renault,2017,"54,483 km",Petrol,Auto,"EMI ₹4,729/m*",₹2.42 lakh
286,Hyundai Creta,Hyundai,2019,"26,734 km",Petrol,Auto,"EMI ₹13,974/m*",₹8.16 lakh
287,Hyundai Verna,Hyundai,2014,"58,980 km",CNG,Manual,"EMI ₹22,557/m*",₹2.54 lakh
288,Tata ALTROZ,Tata,2020,"15,509 km",Petrol,Manual,"EMI ₹9,081/m*",₹5.14 lakh
289,Maruti Wagon R 1.0,Maruti,2014,"50,310 km",Petrol,Manual,"EMI ₹6,805/m*",₹2.05 lakh
290,Tata Zest,Tata,2014,"36,411 km",Petrol,Manual,"EMI ₹6,674/m*",₹2.01 lakh
291,Maruti Swift,Maruti,2016,"42,492 km",Petrol,Manual,"EMI ₹8,081/m*",₹3.63 lakh
292,Volkswagen Polo,Volkswagen,2013,"83,632 km",Petrol,Auto,"EMI ₹17,238/m*",₹3.66 lakh
293,Maruti Ciaz,Maruti,2016,"70,315 km",Petrol,Auto,"EMI ₹9,444/m*",₹4.25 lakh
294,Maruti Dzire,Maruti,2017,"74,653 km",Diesel,Manual,"EMI ₹11,147/m*",₹5.01 lakh
295,Maruti Baleno,Maruti,2018,"47,330 km",Petrol,Auto,"EMI ₹9,087/m*",₹5.15 lakh
296,Tata Tiago,Tata,2022,"35,556 km",CNG,Manual,"EMI ₹8,438/m*",₹4.78 lakh
297,Lexus ES,Lexus,2020,"43,930 km",Hybrid,Auto,"EMI ₹58,644/m*",₹34.25 lakh
298,Honda Jazz,Honda,2018,"50,520 km",Petrol,Auto,"EMI ₹7,417/m*",₹4.20 lakh
299,Honda Amaze,Honda,2015,"1,23,085 km",Petrol,Manual,"EMI ₹7,354/m*",₹2.79 lakh
300,Maruti Vitara Brezza,Maruti,2020,"57,310 km",Petrol,Manual,"EMI ₹11,805/m*",₹6.69 lakh
301,Tata NEXON,Tata,2018,"93,457 km",Diesel,Manual,"EMI ₹12,009/m*",₹6.14 lakh
302,Honda Jazz,Honda,2017,"25,408 km",Petrol,Manual,"EMI ₹6,400/m*",₹3.27 lakh
303,Maruti Dzire,Maruti,2018,"30,696 km",Petrol,Auto,"EMI ₹8,840/m*",₹5.01 lakh
304,Hyundai i10,Hyundai,2013,"60,028 km",CNG,Manual,"EMI ₹8,840/m*",₹2.19 lakh
305,Tata Tiago,Tata,2016,"73,887 km",Petrol,Manual,"EMI ₹6,098/m*",₹2.74 lakh
306,Honda Jazz,Honda,2016,"49,345 km",Petrol,Auto,"EMI ₹8,638/m*",₹3.88 lakh
307,Datsun Go,Datsun,2015,"94,989 km",Petrol,Manual,"EMI ₹2,449/m*",₹0.93 lakh
308,Chevrolet Beat,Chevrolet,2014,"98,578 km",Petrol,Manual,"EMI ₹4,152/m*",₹1.25 lakh
309,KIA CARENS,KIA,2024,"19,873 km",Petrol,Manual,"EMI ₹16,420/m*",₹9.59 lakh
310,Renault Kwid,Renault,2016,"72,545 km",Petrol,Manual,"EMI ₹3,759/m*",₹1.69 lakh
311,Maruti Ritz,Maruti,2014,"45,760 km",Petrol,Manual,"EMI ₹6,244/m*",₹1.88 lakh
312,Maruti Swift,Maruti,2013,"37,430 km",Petrol,Manual,"EMI ₹11,674/m*",₹2.48 lakh
313,Maruti Swift Dzire,Maruti,2012,"67,069 km",Petrol,Manual,"EMI ₹23,545/m*",₹2.65 lakh
314,Maruti Alto 800,Maruti,2016,"52,588 km",Petrol,Manual,"EMI ₹4,182/m*",₹1.88 lakh
315,Tata TIGOR,Tata,2022,"21,901 km",Petrol,Manual,"EMI ₹10,009/m*",₹5.67 lakh
316,Maruti Celerio,Maruti,2015,"1,09,229 km",Petrol,Manual,"EMI ₹6,531/m*",₹2.48 lakh
317,Hyundai Verna,Hyundai,2016,"14,179 km",Petrol,Auto,"EMI ₹6,495/m*",₹2.92 lakh
318,Maruti Alto K10,Maruti,2015,"44,379 km",Petrol,Auto,"EMI ₹5,101/m*",₹1.94 lakh
319,Honda Amaze,Honda,2013,"1,34,341 km",Diesel,Manual,"EMI ₹19,280/m*",₹2.17 lakh
320,Maruti Celerio,Maruti,2015,"68,453 km",Petrol,Auto,"EMI ₹6,583/m*",₹2.50 lakh
321,Hyundai i10,Hyundai,2013,"31,057 km",Petrol,Manual,"EMI ₹5,837/m*",₹1.24 lakh
322,Maruti Swift Dzire,Maruti,2014,"2,40,109 km",Diesel,Manual,"EMI ₹9,273/m*",₹1.97 lakh
323,Mahindra TUV300,Mahindra,2017,"82,550 km",Diesel,Manual,"EMI ₹8,520/m*",₹3.83 lakh
324,Maruti Celerio,Maruti,2017,"53,872 km",Petrol,Auto,"EMI ₹5,200/m*",₹2.66 lakh
325,Maruti Wagon R 1.0,Maruti,2016,"1,52,358 km",Petrol,Manual,"EMI ₹5,048/m*",₹2.27 lakh
326,Tata Tiago,Tata,2018,"42,172 km",Petrol,Auto,"EMI ₹5,455/m*",₹3.09 lakh
327,Tata NEXON,Tata,2021,"32,610 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
328,Hyundai Verna,Hyundai,2017,"69,644 km",Petrol,Auto,"EMI ₹12,023/m*",₹6.15 lakh
329,Skoda Superb,Skoda,2012,"62,567 km",Petrol,Manual,"EMI ₹19,458/m*",₹2.19 lakh
330,Maruti Ertiga,Maruti,2012,32 km,Diesel,Manual,"EMI ₹19,458/m*",₹4.20 lakh
331,Volkswagen Vento,Volkswagen,2016,"53,339 km",Petrol,Auto,"EMI ₹8,408/m*",₹3.78 lakh
332,Skoda SLAVIA,Skoda,2023,"27,915 km",Petrol,Manual,"EMI ₹13,893/m*",₹7.87 lakh
