car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Maruti Ertiga,Maruti,2015,93249,Diesel,Manual,22254,670000.0
Skoda Fabia,Skoda,2011,87993,Petrol,Manual,22254,200000.0
Nissan Terrano,Nissan,2014,106869,Diesel,Manual,17370,369000.0
Nissan X Trail,Nissan,2010,129156,Diesel,Auto,17370,288000.0
Maruti Vitara Brezza,Maruti,2017,116783,Diesel,Manual,12234,550000.0
Hyundai Creta,Hyundai,2016,122304,Petrol,Manual,12234,550000.0
Maruti Wagon R 1.0,Maruti,2016,25808,Petrol,Auto,8876,399000.0
Maruti Alto,Maruti,2021,71066,Petrol,Manual,6178,350000.0
Mercedes Benz E Class,Mercedes,2014,76369,Diesel,Auto,44277,950000.0
Tata ALTROZ,Tata,2021,21105,Petrol,Manual,11280,639000.0
Honda City,Honda,2022,35647,Petrol,Manual,14212,830000.0000000001
Honda City,Honda,2012,63247,Petrol,Manual,31008,349000.0
Hyundai EXTER,Hyundai,2023,33084,Petrol,Manual,12798,725000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,47726,Petrol,Manual,11121,630000.0
Maruti Celerio,Maruti,2017,63599,Petrol,Auto,6843,350000.0
Maruti Baleno,Maruti,2018,83231,Diesel,Manual,10049,513999.99999999994
Maruti Dzire,Maruti,2022,43658,Petrol,Manual,12198,691000.0
Maruti S Cross,Maruti,2016,135836,Diesel,Manual,13430,509999.99999999994
Tata Harrier,Tata,2024,9531,Diesel,Auto,36745,2146000.0
Hyundai Elite i20,Hyundai,2014,102187,Petrol,Manual,12821,386000.0
Honda Brio,Honda,2017,47596,Petrol,Manual,7468,382000.0
Tata NEXON,Tata,2024,16705,Petrol,Auto,20341,1188000.0
Renault Lodgy,Renault,2018,167107,Diesel,Manual,9521,428000.0
Ford Ecosport,Ford,2018,56212,Petrol,Manual,12357,700000.0
Maruti Vitara Brezza,Maruti,2019,142435,Diesel,Auto,12234,550000.0
KIA CARENS,KIA,2023,24889,Diesel,Auto,26848,1568000.0
Ford Ecosport,Ford,2016,69250,Petrol,Auto,10010,450000.0
Tata Tiago,Tata,2022,21680,Petrol,Manual,8032,455000.0
Maruti Baleno,Maruti,2019,111409,Petrol,Manual,13102,589000.0
Maruti Swift Dzire,Maruti,2013,130178,Petrol,Manual,16476,350000.0
Tata Tiago,Tata,2023,15012,Petrol,Manual,8156,462000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,23148,Petrol,Manual,10715,607000.0
Ford Ecosport,Ford,2013,89958,Diesel,Manual,29231,329000.0
Mahindra Thar,Mahindra,2021,57245,Diesel,Manual,22156,1294000.0
Maruti Vitara Brezza,Maruti,2019,84948,Diesel,Manual,12251,694000.0
Hyundai VENUE,Hyundai,2021,31654,Petrol,Manual,14212,830000.0000000001
Hyundai Elite i20,Hyundai,2016,28011,Petrol,Manual,11211,504000.0
Hyundai NEW I20,Hyundai,2022,78800,Diesel,Manual,12992,736000.0
Maruti Eeco,Maruti,2024,42128,Petrol,Manual,8809,499000.0
BMW 3 Series,BMW,2013,127565,Diesel,Auto,75124,850000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,35000,Petrol,Manual,10733,608000.0
Volkswagen Polo,Volkswagen,2015,68769,Petrol,Manual,11324,430000.0
Maruti S Cross,Maruti,2018,114742,Diesel,Manual,13347,600000.0
Hyundai Verna,Hyundai,2023,7541,Petrol,Auto,23115,1350000.0
Maruti Dzire,Maruti,2021,38315,Petrol,Manual,11033,625000.0
Hyundai Grand i10,Hyundai,2018,22992,Petrol,Manual,9091,515000.00000000006
Honda Amaze,Honda,2014,119170,Diesel,Manual,14404,306000.0
Honda Amaze,Honda,2013,87742,Petrol,Manual,14404,306000.0
Hyundai Creta,Hyundai,2019,194500,Diesel,Auto,20329,935000.0
Honda City,Honda,2016,68444,Petrol,Manual,11923,536000.0
Mahindra XUV500,Mahindra,2018,142887,Diesel,Manual,25373,1167000.0
Ford Ecosport,Ford,2018,97080,Diesel,Manual,13685,700000.0
Mahindra Thar,Mahindra,2021,34789,Petrol,Auto,23115,1350000.0
Maruti Baleno,Maruti,2018,52499,Petrol,Manual,10097,572000.0
MG HECTOR,MG,2020,45860,Diesel,Manual,22465,1312000.0
CITROEN C3 AIRCROSS,CITROEN,2023,5218,Petrol,Manual,17020,994000.0
Tata PUNCH,Tata,2025,2586,Petrol,Manual,12886,730000.0
Honda City,Honda,2016,95730,Petrol,Auto,12568,565000.0
Hyundai GRAND I10 NIOS,Hyundai,2023,9957,Petrol,Manual,11474,650000.0
Hyundai VENUE,Hyundai,2019,175893,Diesel,Manual,14659,659000.0
MG HECTOR,MG,2021,83554,Diesel,Manual,20085,1173000.0
Skoda SLAVIA,Skoda,2022,80998,Petrol,Auto,17328,1011999.9999999999
Ford New Figo,Ford,2021,20943,Petrol,Auto,10062,570000.0
Skoda Superb,Skoda,2014,77758,Petrol,Auto,16341,492000.0
Honda Mobilio,Honda,2015,95393,Diesel,Manual,15611,470000.0
Maruti Celerio,Maruti,2022,12979,Petrol,Auto,9709,550000.0
Renault Kwid,Renault,2022,11606,Petrol,Manual,7944,450000.0
Skoda Kylaq,Skoda,2025,5879,Petrol,Manual,23007,1344000.0
Hyundai Creta,Hyundai,2015,128633,Diesel,Auto,23018,693000.0
Hyundai VENUE,Hyundai,2020,24900,Petrol,Manual,13240,750000.0
Hyundai Verna,Hyundai,2024,3749,Petrol,Auto,27396,1600000.0
Skoda Octavia,Skoda,2017,168924,Diesel,Auto,17529,788000.0
KIA SELTOS,KIA,2020,58886,Diesel,Manual,19211,1122000.0
Tata Safari,Tata,2012,130234,Diesel,Manual,19211,264000.0
Mahindra XUV500,Mahindra,2015,125770,Diesel,Manual,26551,811000.0
KIA SELTOS,KIA,2024,10998,Petrol,Manual,24297,1419000.0
Skoda Superb,Skoda,2012,185065,Petrol,Auto,30919,348000.0
Honda City,Honda,2016,65053,Petrol,Manual,12234,550000.0
KIA SONET,KIA,2025,5027,Petrol,Manual,16198,946000.0000000001
Tata ALTROZ,Tata,2023,67044,Diesel,Manual,12834,727000.0
Honda Mobilio,Honda,2015,65350,Diesel,Manual,16607,500000.0
Mahindra Bolero,Mahindra,2022,68879,Diesel,Manual,15907,928999.9999999999
Ford Ecosport,Ford,2019,84824,Petrol,Auto,12357,700000.0
Nissan Micra Active,Nissan,2017,77211,Petrol,Manual,6882,352000.0
Maruti New Wagon-R,Maruti,2022,82536,Petrol,Manual,8103,459000.0
Ford Endeavour,Ford,2011,142000,Diesel,Auto,8103,550000.0
Maruti Swift,Maruti,2012,145551,Diesel,Manual,8103,327000.0
KIA SELTOS,KIA,2021,74040,Diesel,Auto,26934,1573000.0
MG HECTOR PLUS,MG,2022,40807,Petrol,Manual,24828,1450000.0
Hyundai NEW I20 N LINE,Hyundai,2021,57053,Petrol,Manual,14640,855000.0000000001
Skoda Octavia,Skoda,2021,19041,Petrol,Auto,37789,2207000.0
Audi Q7,Audi,2014,86517,Diesel,Auto,41947,900000.0
Maruti S PRESSO,Maruti,2019,24008,Petrol,Auto,8526,483000.0
Honda Jazz,Honda,2021,30070,Petrol,Auto,12074,684000.0
KIA SONET,KIA,2021,25304,Petrol,Manual,13869,810000.0
Hyundai VENUE,Hyundai,2023,61824,Petrol,Auto,17122,1000000.0
Honda City,Honda,2022,113179,Petrol,Manual,21568,992000.0
Jeep Compass,Jeep,2020,83390,Diesel,Auto,22259,1300000.0
Renault Kwid,Renault,2022,45012,Petrol,Auto,8297,470000.0
KIA SELTOS,KIA,2020,58702,Diesel,Manual,17465,1019999.9999999999
Honda City,Honda,2020,81608,Petrol,Manual,15599,911000.0
Renault Fluence,Renault,2012,116090,Diesel,Manual,15599,428000.0
Maruti Baleno,Maruti,2022,95882,Petrol,Auto,14034,795000.0
Hyundai Creta,Hyundai,2018,54618,Petrol,Auto,14034,795000.0
Hyundai Santa Fe,Hyundai,2014,126757,Diesel,Auto,32951,700000.0
Maruti Ciaz,Maruti,2014,103333,Diesel,Manual,20383,433000.0
Mahindra XUV500,Mahindra,2016,66907,Diesel,Manual,21529,833000.0
Audi A7,Audi,2011,60935,Diesel,Auto,21529,2314000.0
Honda City,Honda,2019,50916,Petrol,Manual,14931,872000.0000000001
KIA SELTOS,KIA,2021,28421,Petrol,Auto,25684,1500000.0
Hyundai Creta,Hyundai,2018,62388,Petrol,Auto,14948,873000.0
KIA SELTOS,KIA,2025,10321,Petrol,Manual,25684,1500000.0
Hyundai Grand i10,Hyundai,2016,47096,Petrol,Auto,9120,409999.99999999994
Mahindra XUV500,Mahindra,2015,84995,Diesel,Manual,25974,782000.0
Hyundai Elite i20,Hyundai,2020,83373,Petrol,Manual,11174,633000.0
Volkswagen VIRTUS,Volkswagen,2023,33414,Petrol,Auto,23115,1350000.0
MG HECTOR PLUS,MG,2023,18108,Petrol,Auto,32105,1875000.0
Tata PUNCH,Tata,2022,15797,Petrol,Manual,10768,610000.0
Tata Curvv,Tata,2024,11984,Petrol,Auto,24365,1423000.0
MG ZS EV,MG,2025,3324,Electric,Auto,34245,2000000.0
CITROEN C5 AIRCROSS,CITROEN,2020,64963,Diesel,Auto,32533,1900000.0
Hyundai Creta,Hyundai,2023,64546,Diesel,Manual,25684,1500000.0
Tata TIAGO EV,Tata,2024,15232,Electric,Auto,16129,942000.0
Audi Q7,Audi,2013,190233,Diesel,Auto,133191,1507000.0
Skoda Superb,Skoda,2014,111233,Petrol,Auto,24911,750000.0
BMW X5,BMW,2013,147080,Diesel,Auto,123734,1400000.0
Tata PUNCH EV,Tata,2025,15659,Electric,Auto,20530,1199000.0
Tata Curvv,Tata,2024,19241,Petrol,Manual,21763,1271000.0
Hyundai Creta,Hyundai,2024,7437,Petrol,Manual,28029,1637000.0
Tata TIAGO EV,Tata,2023,14768,Electric,Auto,14331,836999.9999999999
BMW X5,BMW,2012,181212,Diesel,Auto,14331,2460000.0
MG ZS EV,MG,2024,11273,Electric,Auto,25684,1500000.0
Volkswagen VIRTUS,Volkswagen,2022,81566,Petrol,Auto,19166,1119000.0
Maruti Swift,Maruti,2014,55071,Diesel,Manual,21701,461000.00000000006
Mahindra BOLERO NEO,Mahindra,2022,64324,Diesel,Manual,14314,836000.0
Hyundai i20,Hyundai,2012,38158,Petrol,Manual,25766,290000.0
Hyundai VENUE,Hyundai,2019,61728,Diesel,Manual,13822,783000.0
Toyota Urban Cruiser Taisor,Toyota,2024,17310,Petrol,Manual,19314,1128000.0
Skoda Fabia,Skoda,2011,180133,Diesel,Manual,19314,184000.0
Tata ALTROZ,Tata,2023,15659,Petrol,Manual,12339,699000.0
Honda Amaze,Honda,2013,88367,Petrol,Manual,8473,180000.0
Maruti Baleno,Maruti,2017,35226,Petrol,Manual,9736,498000.00000000006
Toyota Innova,Toyota,2015,145000,Diesel,Manual,32051,978999.9999999999
Mahindra XUV500,Mahindra,2018,66846,Diesel,Manual,23621,1241000.0
MG Windsor EV,MG,2025,14711,Electric,Auto,22876,1336000.0
Tata Hexa,Tata,2017,195066,Diesel,Manual,17503,805000.0000000001
Tata Indica Vista,Tata,2013,215885,Diesel,Manual,9862,111000.00000000001
Ford Figo,Ford,2012,82726,Diesel,Manual,9862,180000.0
Honda Amaze,Honda,2023,39539,Petrol,Manual,13681,775000.0
Hyundai VENUE,Hyundai,2023,13574,Petrol,Manual,15410,900000.0
Tata ALTROZ,Tata,2022,47676,Petrol,Auto,10239,580000.0
Ford Figo,Ford,2011,95206,Diesel,Manual,10239,131000.0
MG HECTOR,MG,2021,63183,Petrol,Manual,19554,1142000.0
Honda Amaze,Honda,2015,252886,Petrol,Manual,10376,394000.0
Honda Amaze,Honda,2014,132105,Diesel,Manual,14404,306000.0
Mahindra XUV700,Mahindra,2024,16043,Petrol,Manual,27293,1594000.0
Hyundai i20 Active,Hyundai,2016,30254,Petrol,Manual,12168,547000.0
KIA SONET,KIA,2023,47576,Petrol,Manual,13136,744000.0
Maruti Swift,Maruti,2013,104026,Petrol,Manual,14593,310000.0
Tata PUNCH,Tata,2022,32560,Petrol,Manual,12022,681000.0
Maruti Baleno,Maruti,2016,72727,Petrol,Manual,8787,395000.0
Hyundai Grand i10,Hyundai,2015,53267,Petrol,Auto,8190,311000.0
Maruti Alto 800,Maruti,2014,66905,Petrol,Manual,4916,148000.0
Datsun Go,Datsun,2015,149851,Petrol,Manual,3818,145000.0
Maruti Swift,Maruti,2017,96277,Petrol,Manual,6784,347000.0
Maruti Swift,Maruti,2013,76061,Petrol,Manual,13698,291000.0
Volkswagen Polo,Volkswagen,2015,83146,Diesel,Manual,10497,316000.0
Honda Jazz,Honda,2018,82275,Petrol,Manual,6408,363000.0
Hyundai Creta,Hyundai,2020,56083,Petrol,Manual,12692,719000.0
Datsun Redi Go,Datsun,2017,103988,Petrol,Manual,3555,160000.0
Toyota URBAN CRUISER,Toyota,2021,32578,Petrol,Auto,13416,760000.0
Nissan MAGNITE,Nissan,2021,91883,Petrol,Manual,7963,451000.0
Volkswagen Polo,Volkswagen,2020,34663,Petrol,Manual,8542,484000.0
Ford Ecosport,Ford,2016,78588,Petrol,Auto,8876,399000.0
Maruti Wagon R 1.0,Maruti,2017,36721,Petrol,Manual,5979,306000.0
Maruti S PRESSO,Maruti,2021,29655,Petrol,Manual,5525,313000.0
Hyundai Elite i20,Hyundai,2019,51712,Petrol,Manual,8241,467000.0
Tata NEXON,Tata,2019,88771,Petrol,Manual,8120,459999.99999999994
Hyundai i20 Active,Hyundai,2015,100190,Petrol,Manual,10007,380000.0
Datsun Go,Datsun,2020,39219,Petrol,Manual,5278,299000.0
Renault TRIBER,Renault,2019,30870,Petrol,Manual,8656,490000.00000000006
Hyundai VENUE,Hyundai,2021,56076,Petrol,Manual,10998,623000.0
Renault Kwid,Renault,2020,44906,Petrol,Auto,6199,351000.0
Honda Amaze,Honda,2023,35056,Petrol,Auto,11704,663000.0
Honda Amaze,Honda,2021,40562,Petrol,Manual,10428,591000.0
Honda Jazz,Honda,2017,39097,Petrol,Manual,7722,395000.0
Maruti Dzire,Maruti,2017,40229,Petrol,Auto,9149,468000.0
Tata NEXON,Tata,2019,108618,Petrol,Auto,10900,490000.00000000006
Skoda Octavia,Skoda,2015,71177,Petrol,Auto,17143,651000.0
Honda Jazz,Honda,2018,39557,Petrol,Manual,8032,455000.0
KIA SELTOS,KIA,2019,48560,Diesel,Manual,13681,775000.0
Renault Kwid,Renault,2016,47298,Petrol,Manual,4783,215000.0
Tata ALTROZ,Tata,2022,37724,Petrol,Manual,9886,560000.0
Maruti Dzire,Maruti,2019,29578,Petrol,Manual,9215,522000.0
Hyundai VENUE,Hyundai,2021,25792,Petrol,Manual,12127,687000.0
Maruti Wagon R 1.0,Maruti,2014,58412,Petrol,Manual,9300,280000.0
Maruti Swift,Maruti,2024,21406,Petrol,Auto,12869,729000.0
Renault Duster,Renault,2015,64687,Diesel,Manual,14116,425000.0
Volkswagen Polo,Volkswagen,2014,55295,Petrol,Manual,12621,380000.0
Hyundai Grand i10,Hyundai,2017,66737,Petrol,Manual,6843,350000.0
Mahindra TUV300,Mahindra,2016,89304,Diesel,Manual,14058,534000.0
Honda City,Honda,2016,74578,Petrol,Manual,10744,483000.0
Honda Brio,Honda,2013,42158,Petrol,Manual,10108,215000.0
Maruti Alto K10,Maruti,2016,56381,Petrol,Auto,5223,235000.0
Maruti Baleno,Maruti,2023,19466,Petrol,Manual,10766,610000.0
KIA SONET,KIA,2021,56980,Petrol,Manual,11439,648000.0
Maruti Alto,Maruti,2021,34320,Petrol,Manual,5331,302000.0
Volkswagen Vento,Volkswagen,2016,57181,Petrol,Manual,9343,420000.0
KIA SELTOS,KIA,2020,30375,Diesel,Manual,17337,1013000.0000000001
Honda WR-V,Honda,2021,64384,Diesel,Manual,12801,725000.0
Mahindra Thar,Mahindra,2021,55472,Petrol,Auto,17277,1009000.0
Hyundai EXTER,Hyundai,2023,40734,Petrol,Manual,11704,663000.0
Hyundai GRAND I10 NIOS,Hyundai,2023,39373,Petrol,Manual,9462,536000.0
Maruti Alto 800,Maruti,2014,70398,Petrol,Manual,6975,210000.0
Hyundai Elite i20,Hyundai,2019,13621,Petrol,Manual,9144,518000.0
Renault Kwid,Renault,2018,76789,Petrol,Manual,5208,295000.0
Honda City,Honda,2018,62125,Petrol,Manual,10812,613000.0
Tata NEXON,Tata,2022,36363,Petrol,Manual,10864,615000.0
Hyundai GRAND I10 NIOS,Hyundai,2020,61528,Petrol,Manual,8587,486000.00000000006
Tata Tiago,Tata,2019,135459,Petrol,Auto,7007,315000.0
KIA SONET,KIA,2022,10929,Petrol,Manual,13524,766000.0
Maruti New Wagon-R,Maruti,2023,26758,Petrol,Auto,9833,557000.0
Honda CRV,Honda,2019,74341,Petrol,Auto,17876,1044000.0
Hyundai Elite i20,Hyundai,2015,36825,Petrol,Manual,11587,440000.00000000006
Maruti BREZZA,Maruti,2022,77807,Petrol,Manual,14016,794000.0
Maruti Celerio,Maruti,2017,17223,Petrol,Manual,7194,368000.0
Hyundai i20 Active,Hyundai,2015,40482,Petrol,Manual,11587,440000.00000000006
Maruti Dzire,Maruti,2018,77155,Petrol,Manual,9268,525000.0
Maruti Alto K10,Maruti,2017,52170,Petrol,Auto,5044,258000.0
Hyundai GRAND I10 NIOS,Hyundai,2021,18910,Petrol,Manual,9144,518000.0
Maruti Alto 800,Maruti,2016,35645,Petrol,Manual,4872,219000.0
Ford Ecosport,Ford,2018,74224,Petrol,Manual,9264,525000.0
Hyundai Eon,Hyundai,2018,39886,Petrol,Manual,4466,252999.99999999997
KIA SELTOS,KIA,2021,51547,Petrol,Auto,18681,1091000.0
KIA SELTOS,KIA,2022,24763,Petrol,Auto,21403,1250000.0
Hyundai NEW I20,Hyundai,2021,81780,Petrol,Auto,12586,713000.0
Ford Ecosport,Ford,2018,101670,Petrol,Auto,11701,526000.0
Hyundai NEW SANTRO,Hyundai,2020,39047,Petrol,Manual,6267,355000.0
KIA SONET,KIA,2022,67042,Diesel,Manual,12798,725000.0
Maruti Alto K10,Maruti,2015,72522,Petrol,Manual,6267,238000.0
Ford Ecosport,Ford,2016,81014,Diesel,Manual,12008,455999.99999999994
Hyundai NEW SANTRO,Hyundai,2019,36774,Petrol,Manual,6885,390000.0
Maruti S PRESSO,Maruti,2021,39389,Petrol,Auto,7013,397000.0
Hyundai Grand i10,Hyundai,2019,52441,Petrol,Manual,6938,393000.0
Tata NEXON,Tata,2022,67305,Petrol,Manual,11418,647000.0
Nissan MAGNITE,Nissan,2021,25621,Petrol,Auto,11327,642000.0
Maruti S Cross,Maruti,2018,43708,Diesel,Manual,12549,642000.0
