car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Tata NEXON,Tata,2020,71627,Petrol,Manual,9949,564000.0
Maruti Swift Dzire,Maruti,2012,65844,Petrol,Manual,18747,211000.0
Tata NEXON,Tata,2019,94904,CNG,Auto,10557,540000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,136340,CNG,Manual,10588,476000.0
Maruti Ciaz,Maruti,2017,46803,CNG,Auto,11613,441000.0
KIA SONET,KIA,2023,28540,Petrol,Manual,12445,705000.0
Hyundai Eon,Hyundai,2013,93032,Petrol,Manual,6436,137000.0
Renault Kwid,Renault,2018,24622,Petrol,Auto,4731,268000.0
Tata Tiago,Tata,2022,21841,Petrol,Manual,7997,453000.0
Honda Amaze,Honda,2014,139533,Petrol,Manual,7008,211000.0
Ford FREESTYLE,Ford,2021,56744,Diesel,Manual,10052,569000.0
Datsun Redi Go,Datsun,2018,97153,Petrol,Manual,2662,151000.0
Hyundai Verna,Hyundai,2017,48402,Petrol,Manual,9189,470000.0
Hyundai Elite i20,Hyundai,2016,71856,Petrol,Manual,9888,444000.00000000006
Maruti Wagon R 1.0,Maruti,2018,27836,Petrol,Manual,5190,294000.0
Skoda KUSHAQ,Skoda,2022,49545,Petrol,Manual,15060,880000.0000000001
Maruti Vitara Brezza,Maruti,2017,79525,Diesel,Manual,13792,620000.0
Mahindra XUV300,Mahindra,2023,95027,Diesel,Manual,13148,745000.0
Tata PUNCH,Tata,2023,29209,Petrol,Auto,11825,670000.0
Skoda Rapid,Skoda,2017,119944,Petrol,Manual,7852,353000.0
Renault Kwid,Renault,2016,84648,CNG,Manual,6922,208000.0
Maruti Wagon R 1.0,Maruti,2013,91826,Petrol,Manual,8544,181000.0
Hyundai NEW I20,Hyundai,2021,149924,Petrol,Manual,11587,521000.0
Hyundai GRAND I10 NIOS,Hyundai,2021,78486,CNG,Manual,8118,459999.99999999994
Hyundai Creta,Hyundai,2016,114301,CNG,Manual,19570,589000.0
Tata Harrier,Tata,2019,40171,Diesel,Manual,16694,975000.0
Hyundai Eon,Hyundai,2018,68625,Petrol,Manual,3848,218000.00000000003
Maruti Alto 800,Maruti,2014,25209,Petrol,Manual,5580,168000.0
Maruti Wagon R 1.0,Maruti,2013,83871,Petrol,Manual,8991,191000.0
Volkswagen Ameo,Volkswagen,2017,95740,Petrol,Manual,6813,348000.0
Hyundai AURA,Hyundai,2020,41247,Petrol,Auto,8355,473000.00000000006
Hyundai Elite i20,Hyundai,2016,59057,Petrol,Manual,8876,399000.0
Maruti IGNIS,Maruti,2018,35480,Petrol,Manual,5896,334000.0
Datsun Go Plus,Datsun,2015,59922,Petrol,Manual,4766,181000.0
Hyundai i10,Hyundai,2013,89603,CNG,Auto,4766,188000.0
Maruti S Cross,Maruti,2021,31115,Petrol,Manual,11560,655000.0
Maruti Baleno,Maruti,2016,88321,CNG,Manual,13651,411000.00000000006
Maruti Wagon R 1.0,Maruti,2013,93879,Petrol,Manual,8318,177000.0
Skoda Rapid,Skoda,2017,75781,Petrol,Manual,7226,370000.0
Honda Amaze,Honda,2013,39447,Petrol,Manual,11486,244000.0
Hyundai Creta,Hyundai,2025,3210,Diesel,Auto,34245,2000000.0
Volkswagen Polo,Volkswagen,2015,34158,Petrol,Manual,9191,349000.0
Volkswagen Polo,Volkswagen,2017,61917,Petrol,Auto,9292,475000.0
Maruti Swift,Maruti,2016,98776,Petrol,Manual,6620,298000.0
Tata NEXON,Tata,2019,29568,Petrol,Auto,8597,487000.0
Mahindra Thar,Mahindra,2023,20256,Diesel,Manual,22174,1295000.0
Tata ALTROZ,Tata,2020,18468,Petrol,Manual,9586,543000.0
Maruti Wagon R 1.0,Maruti,2017,89064,Petrol,Auto,5063,259000.0
Hyundai Elite i20,Hyundai,2018,47233,Petrol,Auto,8288,470000.0
Hyundai Grand i10,Hyundai,2018,54740,Petrol,Manual,6743,382000.0
Hyundai Grand i10,Hyundai,2015,48644,Petrol,Manual,6923,263000.0
KIA SONET,KIA,2022,79993,Petrol,Manual,11965,678000.0
Hyundai Elite i20,Hyundai,2015,120332,Petrol,Manual,8545,325000.0
Maruti Alto 800,Maruti,2013,50143,Petrol,Manual,6962,148000.0
Hyundai i20,Hyundai,2013,68998,Petrol,Manual,12070,256000.0
Maruti Wagon R 1.0,Maruti,2015,64833,Petrol,Manual,6902,262000.0
Mahindra XUV700,Mahindra,2021,83425,Petrol,Manual,18407,1075000.0
Maruti Wagon R 1.0,Maruti,2018,57961,CNG,Manual,7519,338000.0
Honda City,Honda,2015,34955,Petrol,Manual,9428,358000.0
Hyundai GRAND I10 NIOS,Hyundai,2020,53521,Petrol,Auto,8101,459000.0
Renault Kwid,Renault,2017,31480,Petrol,Manual,3904,200000.0
Maruti Wagon R 1.0,Maruti,2012,97754,Petrol,Manual,16126,181000.0
Maruti Ciaz,Maruti,2016,78023,Petrol,Manual,8586,386000.0
Honda Jazz,Honda,2016,69887,Petrol,Manual,7732,348000.0
Hyundai GRAND I10 NIOS,Hyundai,2021,41176,Petrol,Manual,9444,535000.0
Ford Figo,Ford,2012,104374,Petrol,Manual,13736,155000.0
Tata TIGOR,Tata,2018,49377,CNG,Manual,9547,429000.0
Volkswagen Vento,Volkswagen,2016,86836,Diesel,Auto,12640,480000.0
Mahindra XUV500,Mahindra,2018,99702,Diesel,Auto,14956,765000.0
Tata NEXON,Tata,2018,55956,Petrol,Manual,8826,500000.0
Ford Ecosport,Ford,2014,65708,Petrol,Auto,12695,382000.0
Hyundai i10,Hyundai,2012,117801,CNG,Auto,12695,179000.0
Renault Kwid,Renault,2018,47888,Petrol,Auto,4095,231999.99999999997
Volkswagen Polo,Volkswagen,2015,138864,Petrol,Auto,9507,361000.0
Hyundai NEW SANTRO,Hyundai,2019,9012,Petrol,Auto,6660,377000.0
Maruti Alto 800,Maruti,2016,38372,Petrol,Manual,5125,229999.99999999997
Tata TIGOR,Tata,2018,67411,Petrol,Manual,6729,381000.0
Hyundai Verna,Hyundai,2013,136029,Diesel,Manual,29054,327000.0
Maruti Celerio,Maruti,2017,98088,CNG,Auto,8901,338000.0
Renault Kwid,Renault,2021,14474,Petrol,Manual,5614,318000.0
Volkswagen VIRTUS,Volkswagen,2022,11979,Petrol,Auto,19708,1151000.0
Honda City,Honda,2015,90156,CNG,Manual,18194,386000.0
Maruti Zen Estilo,Maruti,2013,107119,CNG,Manual,18194,153000.0
Toyota Etios,Toyota,2014,81689,Petrol,Manual,8138,245000.00000000003
Renault Kwid,Renault,2016,66090,Petrol,Manual,3648,164000.0
Maruti Alto 800,Maruti,2013,77268,Petrol,Manual,6463,137000.0
Hyundai Verna,Hyundai,2013,76331,Petrol,Manual,14522,308000.0
Hyundai NEW SANTRO,Hyundai,2019,100156,CNG,Manual,6847,308000.0
Renault Kwid,Renault,2018,76339,Petrol,Auto,5487,311000.0
Honda Amaze,Honda,2021,52473,Petrol,Auto,11108,629000.0
Hyundai AURA,Hyundai,2023,56354,CNG,Manual,10999,623000.0
Maruti Ciaz,Maruti,2016,53859,Petrol,Manual,10361,466000.0
Maruti Baleno,Maruti,2021,28741,Petrol,Manual,10359,587000.0
Maruti Celerio,Maruti,2022,31411,Petrol,Manual,7485,424000.0
Tata NEXON,Tata,2020,48030,Diesel,Manual,13097,742000.0
Hyundai Elite i20,Hyundai,2018,70908,Petrol,Auto,8203,465000.00000000006
Hyundai i10,Hyundai,2014,72480,CNG,Manual,21501,242000.0
Nissan Micra,Nissan,2013,61301,Petrol,Auto,10394,221000.0
Honda City,Honda,2014,117962,Petrol,Manual,9998,301000.0
Tata ALTROZ,Tata,2021,51807,Diesel,Manual,12710,720000.0
Maruti Alto 800,Maruti,2015,79198,Petrol,Manual,4550,173000.0
Maruti Celerio,Maruti,2018,58748,Petrol,Auto,5967,338000.0
