car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
KIA CARENS,KIA,2022,31154,Petrol,Auto,20119,1175000.0
Honda City,Honda,2017,98111,Petrol,Manual,11711,599000.0
Ford Figo,Ford,2011,82190,Diesel,Manual,11711,82000.0
Ford Ecosport,Ford,2020,63889,Diesel,Manual,13698,800000.0
Tata PUNCH,Tata,2024,24619,Petrol,Auto,11810,669000.0
Hyundai i20 Active,Hyundai,2015,153916,Diesel,Manual,12954,390000.0
Mahindra Xylo,Mahindra,2011,259765,Diesel,Manual,12954,160000.0
Hyundai Creta,Hyundai,2017,62437,Petrol,Manual,15249,780000.0
Renault Kiger,Renault,2022,18246,Petrol,Auto,10503,595000.0
Maruti Wagon R 1.0,Maruti,2018,10176,Petrol,Auto,7855,445000.0
Volkswagen Polo,Volkswagen,2016,92006,Petrol,Manual,11434,513999.99999999994
Toyota Etios Liva,Toyota,2013,165985,Petrol,Manual,16146,343000.0
Tata Indica Vista,Tata,2011,118634,Diesel,Manual,16146,80000.0
Nissan Micra,Nissan,2011,112201,Petrol,Manual,16146,141000.0
Ford Ecosport,Ford,2014,101061,Petrol,Manual,15677,472000.0
Mahindra XUV500,Mahindra,2017,71847,Diesel,Auto,20177,927999.9999999999
Hyundai Verna,Hyundai,2018,13347,Petrol,Auto,14931,872000.0000000001
Tata TIGOR,Tata,2018,84622,Petrol,Manual,6178,350000.0
Hyundai Grand i10,Hyundai,2018,28499,Petrol,Auto,8898,400000.0
Honda City,Honda,2016,61122,Petrol,Manual,10344,465000.00000000006
Hyundai Creta,Hyundai,2021,56030,Petrol,Auto,23115,1350000.0
Tata NEXON,Tata,2024,8468,Petrol,Auto,18835,1100000.0
Tata Tiago,Tata,2019,55549,Petrol,Manual,5825,330000.0
Honda Amaze,Honda,2015,37110,Petrol,Manual,9217,350000.0
Maruti BREZZA,Maruti,2022,39785,Petrol,Manual,13903,811999.9999999999
Nissan Kicks,Nissan,2020,87138,Petrol,Manual,14280,834000.0
Volkswagen Ameo,Volkswagen,2017,184000,Diesel,Manual,7875,354000.0
Hyundai i20,Hyundai,2012,64405,Petrol,Auto,22745,256000.0
Honda City,Honda,2016,82042,Petrol,Manual,10855,488000.0
Maruti Dzire,Maruti,2018,68459,Petrol,Manual,8844,501000.0
Honda City,Honda,2015,197153,Petrol,Manual,13272,504000.0
Ford Ecosport,Ford,2019,76033,Petrol,Auto,11704,663000.0
Maruti Baleno,Maruti,2018,30720,Petrol,Manual,11086,628000.0
Maruti Baleno,Maruti,2017,98442,Petrol,Manual,9775,500000.0
Hyundai Elite i20,Hyundai,2014,91117,Petrol,Manual,11226,338000.0
Jeep Compass,Jeep,2021,51043,Petrol,Auto,27293,1594000.0
Maruti Ertiga,Maruti,2021,94200,Petrol,Manual,15838,925000.0
Hyundai Verna,Hyundai,2015,63668,Petrol,Manual,12140,461000.00000000006
Maruti Grand Vitara,Maruti,2023,59767,Petrol,Manual,20752,1212000.0
Maruti Celerio,Maruti,2016,25291,Petrol,Auto,8898,400000.0
Honda Amaze,Honda,2020,63983,Petrol,Auto,11580,656000.0
Tata Tiago,Tata,2021,64410,Petrol,Auto,8720,494000.00000000006
Tata ALTROZ,Tata,2022,6450,Petrol,Auto,13504,765000.0
Volkswagen VIRTUS,Volkswagen,2022,83467,Petrol,Auto,16951,990000.0
Maruti Grand Vitara,Maruti,2022,20534,Petrol,Manual,22345,1305000.0
Jeep Compass,Jeep,2018,124041,Diesel,Manual,19916,916000.0
Ford Ecosport,Ford,2014,117196,Petrol,Auto,14581,438999.99999999994
Honda Amaze,Honda,2023,11033,Petrol,Manual,12692,719000.0
Ford Ecosport,Ford,2018,119626,Diesel,Manual,16327,734000.0
Renault Duster,Renault,2019,26190,Petrol,Auto,12798,725000.0
Jeep Compass,Jeep,2019,68000,Diesel,Auto,25684,1500000.0
MG HECTOR,MG,2021,43852,Petrol,Auto,20461,1195000.0
Maruti Celerio X,Maruti,2019,30124,Petrol,Auto,8156,462000.0
KIA SELTOS,KIA,2022,32593,Petrol,Manual,18355,1072000.0
Tata Tiago,Tata,2023,22685,Petrol,Auto,10388,588000.0
Hyundai i20 Active,Hyundai,2015,37579,Petrol,Manual,11929,453000.0
Mercedes Benz E Class,Mercedes,2014,87750,Diesel,Auto,76623,1644000.0000000002
KIA SELTOS,KIA,2021,37671,Petrol,Manual,17122,1000000.0
Mahindra XUV700,Mahindra,2022,86282,Diesel,Auto,33817,1975000.0
Honda Amaze,Honda,2021,58749,Petrol,Auto,12886,730000.0
Hyundai Creta,Hyundai,2018,82444,Diesel,Auto,20557,1080000.0
KIA SELTOS,KIA,2020,95037,Petrol,Manual,17619,1028999.9999999999
Hyundai Creta,Hyundai,2019,219249,Diesel,Manual,15838,712000.0
Tata Tiago,Tata,2020,32756,Petrol,Auto,8738,495000.0
KIA SONET,KIA,2022,70529,Diesel,Auto,19348,1130000.0
Hyundai Creta,Hyundai,2020,74684,Petrol,Auto,22499,1314000.0
Landrover DISCOVERY SPORT,Landrover,2017,89171,Diesel,Auto,38593,1775000.0
Mercedes Benz C Class,Mercedes,2016,59573,Diesel,Auto,50270,1945000.0
Maruti Celerio,Maruti,2024,6544,Petrol,Auto,12127,687000.0
Tata NEXON EV,Tata,2021,39267,Electric,Auto,13955,815000.0
CITROEN C3,CITROEN,2022,10624,Petrol,Manual,17122,1000000.0
Tata NEXON EV,Tata,2021,38971,Electric,Auto,14160,827000.0
Jeep MERIDIAN,Jeep,2023,26958,Diesel,Auto,53080,3100000.0
Tata NEXON EV,Tata,2023,27257,Electric,Auto,20547,1200000.0
Tata Harrier,Tata,2021,37987,Diesel,Auto,28937,1689999.9999999998
Ford Figo,Ford,2012,114954,Diesel,Manual,28937,112000.00000000001
Hyundai Eon,Hyundai,2013,39391,Petrol,Manual,6496,138000.0
Ford Classic,Ford,2014,85337,Diesel,Manual,10356,220000.00000000003
Renault Duster,Renault,2017,140973,Diesel,Manual,9587,430999.99999999994
Volkswagen Polo,Volkswagen,2019,75551,Petrol,Manual,5825,330000.0
Tata Hexa,Tata,2017,76356,Diesel,Manual,15855,713000.0
Hyundai VENUE,Hyundai,2020,78987,Petrol,Manual,10080,571000.0
Hyundai Xcent,Hyundai,2014,77381,Petrol,Manual,6743,202999.99999999997
Maruti Swift,Maruti,2019,59082,Petrol,Manual,7538,426999.99999999994
Ford Ecosport,Ford,2016,57891,Petrol,Manual,9757,438999.99999999994
Renault Duster,Renault,2020,25335,Petrol,Manual,11474,650000.0
Renault Kwid,Renault,2017,43552,Petrol,Manual,3734,191000.0
Mahindra MARAZZO,Mahindra,2019,50344,Diesel,Manual,10747,609000.0
Hyundai Grand i10,Hyundai,2018,67896,Petrol,Manual,6249,354000.0
Renault Kwid,Renault,2017,39400,Petrol,Auto,5024,256999.99999999997
Ford Figo Aspire,Ford,2018,94223,Diesel,Manual,6842,350000.0
KIA CARENS,KIA,2022,42428,Petrol,Auto,20581,1202000.0
Renault Kwid,Renault,2021,59337,Petrol,Manual,5384,305000.0
Hyundai Eon,Hyundai,2017,14800,Petrol,Manual,4564,233000.0
Hyundai NEW SANTRO,Hyundai,2018,38742,Petrol,Auto,6169,349000.0
