car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Honda Amaze,Honda,2024,10733,Petrol,Auto,12886,730000.0
Hyundai NEW SANTRO,Hyundai,2021,64775,Petrol,Manual,7061,400000.0
ISUZU D-MAX S-CAB,ISUZU,2020,63411,Diesel,Manual,12216,692000.0
Hyundai Elite i20,Hyundai,2019,68209,Petrol,Auto,9038,512000.0
Maruti Swift Dzire,Maruti,2016,80532,Diesel,Manual,11824,449000.0
KIA SELTOS,KIA,2020,80805,Diesel,Auto,16506,964000.0
Volkswagen Passat,Volkswagen,2011,156189,Diesel,Auto,16506,447000.0
Skoda Laura,Skoda,2013,124750,Diesel,Auto,31097,350000.0
Hyundai VENUE,Hyundai,2022,63169,Petrol,Manual,11969,678000.0
BMW 5 Series,BMW,2013,121786,Diesel,Auto,85730,969999.9999999999
Hyundai NEW I20,Hyundai,2025,21689,Petrol,Manual,13981,792000.0
Volkswagen TAIGUN,Volkswagen,2022,24764,Petrol,Auto,17122,1000000.0
Volkswagen TAIGUN,Volkswagen,2024,7292,Petrol,Manual,22602,1320000.0
Honda City,Honda,2015,108348,Diesel,Manual,13585,409000.0
MG HECTOR PLUS,MG,2021,64007,Petrol,Manual,21095,1232000.0
Tata TIAGO EV,Tata,2023,12512,Electric,Auto,12798,725000.0
Tata NEXON EV,Tata,2021,98216,Electric,Auto,12357,700000.0
Skoda Superb,Skoda,2014,119430,Diesel,Auto,22360,475000.0
Maruti Vitara Brezza,Maruti,2016,117168,Diesel,Manual,12535,476000.0
Jeep Compass,Jeep,2023,23234,Diesel,Manual,35118,2051000.0000000002
Skoda Octavia,Skoda,2014,179443,Diesel,Auto,23066,490000.00000000006
Ford Ecosport,Ford,2021,140041,Diesel,Manual,17284,777000.0
Mercedes Benz Ml Class,Mercedes,2013,81478,Diesel,Auto,110477,1250000.0
Maruti Eeco,Maruti,2019,28204,Petrol,Manual,6479,367000.0
Tata NEXON EV,Tata,2023,32520,Electric,Auto,17122,1000000.0
BMW X3,BMW,2012,122332,Diesel,Auto,17122,1363000.0
Skoda Kodiaq,Skoda,2023,80367,Petrol,Auto,47087,2750000.0
Jeep Compass,Jeep,2022,14673,Petrol,Auto,37806,2208000.0
BMW 3 Series,BMW,2012,153642,Diesel,Auto,37806,685000.0
Hyundai Verna,Hyundai,2023,38358,Petrol,Manual,19434,1135000.0
MG HECTOR,MG,2020,48598,Petrol,Manual,18287,1068000.0
Skoda Octavia,Skoda,2014,152855,Diesel,Auto,18876,401000.0
MG HECTOR,MG,2020,86503,Petrol,Manual,15907,928999.9999999999
Mercedes Benz E Class,Mercedes,2011,126365,Diesel,Auto,15907,1000000.0
KIA SELTOS,KIA,2020,153682,Diesel,Manual,17959,826000.0
Volkswagen VIRTUS,Volkswagen,2023,55867,Petrol,Auto,22396,1308000.0
Hyundai Tucson,Hyundai,2018,193163,Diesel,Manual,16661,749000.0
KIA SELTOS,KIA,2025,1962,Petrol,Manual,26232,1532000.0
Hyundai Creta,Hyundai,2023,31993,Diesel,Manual,24845,1451000.0
Skoda Octavia,Skoda,2017,91612,Petrol,Auto,15380,808000.0
MG HECTOR,MG,2019,80893,Petrol,Auto,15513,906000.0
Maruti Alto K10,Maruti,2024,22843,Petrol,Manual,7396,419000.00000000006
Jeep Compass,Jeep,2022,30168,Diesel,Manual,30564,1785000.0000000002
Maruti BREZZA,Maruti,2024,13304,Petrol,Manual,16609,969999.9999999999
Tata TIAGO EV,Tata,2023,43950,Electric,Auto,13240,750000.0
Tata TIAGO EV,Tata,2023,52770,Electric,Auto,13784,805000.0000000001
Mahindra XUV500,Mahindra,2020,73442,Diesel,Manual,14965,874000.0
Jeep Compass,Jeep,2018,62005,Diesel,Manual,14858,760000.0
Maruti XL6,Maruti,2021,61521,Petrol,Auto,13363,757000.0
Honda Amaze,Honda,2019,76692,Petrol,Auto,7679,434999.99999999994
Hyundai Elite i20,Hyundai,2016,61356,Petrol,Manual,7680,345000.0
Maruti Baleno,Maruti,2018,65018,Petrol,Manual,6964,395000.0
Honda Amaze,Honda,2019,105693,Petrol,Manual,9751,438000.0
Renault Kwid,Renault,2019,22100,Petrol,Manual,3584,202999.99999999997
Ford Ecosport,Ford,2017,103592,Petrol,Manual,6740,303000.0
Hyundai Grand i10,Hyundai,2019,89450,Petrol,Manual,6796,385000.0
Tata NEXON,Tata,2022,62362,Diesel,Manual,12250,694000.0
Maruti Ertiga,Maruti,2017,69460,Diesel,Manual,12977,583000.0
Tata NEXON,Tata,2021,66390,Petrol,Auto,11209,635000.0
Honda Brio,Honda,2015,45133,Petrol,Manual,6847,260000.0
Hyundai Creta,Hyundai,2018,85718,Petrol,Auto,11338,642000.0
Nissan Kicks,Nissan,2019,139290,Diesel,Manual,13013,585000.0
