car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Maruti Alto 800,Maruti,2018,63632,CNG,Manual,5232,235000.0
Hyundai Grand i10,Hyundai,2017,69552,Petrol,Auto,6393,327000.0
Honda City,Honda,2016,41770,Petrol,Manual,10190,458000.0
Renault Kiger,Renault,2021,63106,Petrol,Manual,8909,505000.0
Skoda Superb,Skoda,2018,77470,Petrol,Auto,18064,1055000.0
Hyundai i20,Hyundai,2012,89094,Petrol,Manual,18001,202999.99999999997
Tata NEXON,Tata,2020,60456,Petrol,Auto,10779,611000.0
MG HECTOR PLUS,MG,2022,22736,Petrol,Manual,19354,1130000.0
Jeep Compass,Jeep,2019,81091,Petrol,Auto,15239,890000.0
Hyundai Grand i10,Hyundai,2016,142012,CNG,Manual,8227,248000.0
Hyundai Grand i10,Hyundai,2018,22725,Petrol,Auto,7282,413000.0
Skoda Rapid,Skoda,2012,64358,Diesel,Manual,7282,256999.99999999997
Honda City,Honda,2014,70543,Petrol,Auto,12980,391000.0
Hyundai Grand i10,Hyundai,2015,43158,Petrol,Manual,6928,263000.0
Audi A4,Audi,2022,35016,Petrol,Auto,50939,2975000.0
Honda Amaze,Honda,2015,51855,Petrol,Manual,6689,254000.0
Tata Tiago,Tata,2016,66642,Petrol,Manual,6206,279000.0
Hyundai New Elantra,Hyundai,2012,129639,Diesel,Manual,6206,291000.0
MG HECTOR PLUS,MG,2021,62486,Petrol,Auto,19142,1118000.0
Jeep Compass,Jeep,2018,100566,Diesel,Manual,15860,713000.0
Volkswagen Polo,Volkswagen,2017,69761,Petrol,Auto,8109,415000.00000000006
Honda Jazz,Honda,2015,42691,Petrol,Manual,7610,289000.0
Honda Jazz,Honda,2018,60048,Petrol,Auto,6644,376000.0
Maruti Ertiga,Maruti,2012,135791,Petrol,Manual,29142,328000.0
Hyundai Grand i10,Hyundai,2014,79889,Petrol,Manual,8101,244000.0
Skoda Rapid,Skoda,2015,143066,Petrol,Manual,6802,258000.0
Maruti Wagon R 1.0,Maruti,2015,23546,Petrol,Auto,6291,239000.0
Maruti Wagon R Stingray,Maruti,2014,55983,Petrol,Manual,7872,237000.0
Maruti Wagon R 1.0,Maruti,2013,44814,CNG,Manual,7872,208000.0
Honda City,Honda,2016,68332,Petrol,Auto,10315,463999.99999999994
Tata Tiago,Tata,2022,21156,Petrol,Manual,7644,433000.0
Maruti Swift Dzire,Maruti,2016,60016,Petrol,Manual,7875,354000.0
Maruti Alto K10,Maruti,2017,20628,Petrol,Manual,4581,234000.0
Maruti Ciaz,Maruti,2023,28331,Petrol,Manual,12994,736000.0
Ford Ecosport,Ford,2016,45015,Petrol,Auto,9521,428000.0
Maruti Wagon R 1.0,Maruti,2016,45423,Petrol,Manual,6064,273000.0
Skoda Superb,Skoda,2017,59623,Petrol,Auto,18368,965000.0
Honda Jazz,Honda,2019,22299,Petrol,Auto,9253,524000.0
Honda Brio,Honda,2015,49238,Petrol,Manual,6390,243000.00000000003
Maruti Wagon R 1.0,Maruti,2018,23817,Petrol,Auto,6286,356000.0
Maruti Wagon R 1.0,Maruti,2018,97067,CNG,Manual,6756,304000.0
Maruti Ciaz,Maruti,2014,71574,Diesel,Manual,18467,392000.0
Maruti Ertiga,Maruti,2014,69208,Petrol,Manual,14349,432000.0
Hyundai GRAND I10 NIOS,Hyundai,2021,72467,Petrol,Auto,8779,497000.0
Maruti Wagon R 1.0,Maruti,2015,92101,CNG,Manual,11062,235000.0
Maruti S PRESSO,Maruti,2021,90554,CNG,Manual,5667,321000.0
BMW 5 Series,BMW,2014,58283,Diesel,Auto,71310,1530000.0
Volkswagen Vento,Volkswagen,2017,114563,Diesel,Auto,11138,501000.0
Ford Ecosport,Ford,2018,85315,Diesel,Manual,9384,480000.0
Hyundai Xcent,Hyundai,2014,40290,Petrol,Manual,9379,282000.0
MG HECTOR,MG,2019,48955,Petrol,Auto,14468,844999.9999999999
KIA SELTOS,KIA,2021,86969,Petrol,Auto,15987,934000.0
Honda Amaze,Honda,2013,46774,Petrol,Manual,10667,227000.0
Mercedes Benz GLC CLASS,Mercedes,2016,56130,Diesel,Auto,60091,2325000.0
Audi Q3,Audi,2018,71916,Diesel,Auto,28551,1500000.0
Honda Amaze,Honda,2014,57485,Diesel,Manual,13981,297000.0
Toyota Etios,Toyota,2014,31996,Petrol,Manual,8071,243000.00000000003
Mahindra XUV700,Mahindra,2022,49858,Diesel,Auto,35957,2100000.0
Nissan Micra,Nissan,2016,47444,Petrol,Auto,6052,272000.0
Maruti Wagon R 1.0,Maruti,2014,40150,CNG,Manual,20206,227000.0
Hyundai Grand i10,Hyundai,2014,87472,Petrol,Manual,8450,254000.0
Honda City,Honda,2015,94102,Petrol,Manual,9912,376000.0
Hyundai Elite i20,Hyundai,2015,51757,Petrol,Manual,8689,330000.0
Renault Kwid,Renault,2017,66414,Petrol,Auto,4477,229000.0
MG HECTOR PLUS,MG,2024,14063,Petrol,Auto,34673,2025000.0
KIA SELTOS,KIA,2020,47476,Petrol,Auto,18407,1075000.0
Mercedes Benz C Class,Mercedes,2017,53704,Petrol,Auto,35689,1875000.0
Renault Kiger,Renault,2022,35758,Petrol,Manual,9531,540000.0
Hyundai NEW SANTRO,Hyundai,2018,63687,CNG,Manual,6918,311000.0
MG ASTOR,MG,2022,25603,Petrol,Manual,15410,900000.0
Maruti Baleno,Maruti,2017,126984,Diesel,Manual,11060,497000.0
KIA SELTOS,KIA,2022,98623,Diesel,Auto,19828,1158000.0
Honda City,Honda,2015,46759,Petrol,Manual,11586,440000.00000000006
Maruti Wagon R 1.0,Maruti,2014,54851,Petrol,Manual,7334,221000.0
Volkswagen TAIGUN,Volkswagen,2022,55400,Petrol,Auto,16793,981000.0
Tata Tiago,Tata,2018,35391,Petrol,Manual,6213,352000.0
Skoda Superb,Skoda,2016,48557,Petrol,Manual,16283,732000.0
Hyundai Xcent,Hyundai,2014,37575,Petrol,Manual,9080,273000.0
Hyundai Creta,Hyundai,2015,96391,Petrol,Manual,13279,504000.0
Toyota Urban Cruiser Taisor,Toyota,2024,10865,Petrol,Auto,20631,1205000.0
Honda Amaze,Honda,2015,79018,Diesel,Manual,10333,311000.0
MG HECTOR PLUS,MG,2023,21069,Petrol,Auto,31248,1825000.0
