car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Maruti Alto,Maruti,2011,29029,Petrol,Manual,8387,104000.0
Ford Ecosport,Ford,2017,74881,Diesel,Manual,7852,353000.0
Maruti Ritz,Maruti,2012,71594,Petrol,Manual,10129,113999.99999999999
Maruti Baleno,Maruti,2015,37967,Diesel,Manual,12455,375000.0
Datsun Go,Datsun,2018,35146,Petrol,Manual,2207,125000.0
Honda City,Honda,2015,109444,Petrol,Manual,9401,357000.0
Maruti S Cross,Maruti,2022,47039,Petrol,Manual,8650,490000.00000000006
Ford Ecosport,Ford,2015,76694,Diesel,Manual,12489,376000.0
Maruti Dzire,Maruti,2019,39800,Petrol,Manual,8985,509000.0
Ford Figo Aspire,Ford,2015,130177,Diesel,Manual,7340,221000.0
KIA SELTOS,KIA,2021,102270,Diesel,Manual,15571,700000.0
Maruti Vitara Brezza,Maruti,2017,212543,Diesel,Manual,8898,400000.0
Honda City,Honda,2015,96899,Petrol,Manual,8532,324000.0
Hyundai NEW SANTRO,Hyundai,2019,34887,Petrol,Manual,5667,321000.0
Renault Kwid,Renault,2021,10995,Petrol,Manual,7449,422000.0
Tata TIAGO NRG,Tata,2022,12307,Petrol,Manual,8261,468000.0
Hyundai Santro Xing,Hyundai,2011,46504,Petrol,Manual,8261,97000.0
Honda BR-V,Honda,2016,94234,Diesel,Manual,10481,398000.0
Maruti Swift,Maruti,2021,9984,Petrol,Manual,9303,527000.0
Renault Kwid,Renault,2021,23603,Petrol,Manual,5472,310000.0
Mercedes Benz C Class,Mercedes,2013,92205,Diesel,Auto,50555,569000.0
Hyundai Elite i20,Hyundai,2016,85608,Diesel,Manual,8348,317000.0
Honda Jazz,Honda,2016,91402,Petrol,Manual,5761,259000.0
Honda City,Honda,2014,60741,Petrol,Auto,11658,351000.0
Ford Ecosport,Ford,2013,75007,Diesel,Manual,23190,261000.0
Ford FREESTYLE,Ford,2019,97554,Petrol,Manual,6320,358000.0
Maruti Ertiga,Maruti,2016,124983,Petrol,Manual,10766,484000.0
Maruti Ciaz,Maruti,2018,55617,Petrol,Manual,7944,450000.0
Tata ALTROZ,Tata,2022,21931,Petrol,Manual,9991,566000.0
Maruti Baleno,Maruti,2018,68412,Petrol,Manual,7061,400000.0
Jaguar XF,Jaguar,2013,37617,Diesel,Auto,83079,940000.0
Renault TRIBER,Renault,2022,12851,Petrol,Manual,9674,548000.0
Maruti Dzire,Maruti,2018,69156,Petrol,Auto,7326,415000.00000000006
Hyundai Grand i10,Hyundai,2015,32911,Petrol,Manual,7900,300000.0
Volkswagen Ameo,Volkswagen,2018,62771,Petrol,Manual,7008,397000.0
Honda City,Honda,2022,24954,Petrol,Manual,13593,770000.0
Hyundai Elite i20,Hyundai,2020,68646,Petrol,Manual,8209,465000.00000000006
Maruti Ertiga,Maruti,2024,1761,Petrol,Manual,15564,909000.0
Maruti Swift,Maruti,2018,19940,Petrol,Manual,7061,400000.0
Maruti Baleno,Maruti,2023,4653,Petrol,Auto,12180,690000.0
Hyundai Grand i10,Hyundai,2015,17533,Petrol,Manual,8111,308000.0
Hyundai NEW SANTRO,Hyundai,2019,102486,Petrol,Manual,6340,285000.0
Hyundai Elite i20,Hyundai,2018,41222,Petrol,Manual,8544,484000.0
Maruti Baleno,Maruti,2023,4481,Petrol,Auto,11563,655000.0
Toyota Camry,Toyota,2017,42258,Hybrid,Auto,22289,1171000.0
Honda City,Honda,2016,34167,Petrol,Manual,10744,483000.0
Renault TRIBER,Renault,2024,5317,Petrol,Manual,10062,570000.0
Tata NEXON,Tata,2022,20473,Petrol,Manual,10680,605000.0
Honda City,Honda,2016,42964,Petrol,Manual,9165,412000.0
Ford Ecosport,Ford,2020,11974,Petrol,Auto,13784,805000.0000000001
Tata Tiago,Tata,2020,20854,Petrol,Auto,8879,503000.0
Toyota Glanza,Toyota,2023,20281,Petrol,Manual,9303,527000.0
Maruti Baleno,Maruti,2018,50746,Petrol,Manual,7661,434000.0
Tata NEXON,Tata,2021,33448,Diesel,Manual,16181,944999.9999999999
Hyundai Grand i10,Hyundai,2017,82139,Petrol,Manual,5865,300000.0
Mahindra XUV700,Mahindra,2024,7595,Diesel,Auto,36813,2150000.0
Mahindra KUV 100 NXT,Mahindra,2020,75583,Petrol,Manual,4766,270000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,38396,Petrol,Manual,8932,505999.99999999994
Hyundai Grand i10,Hyundai,2016,64228,Petrol,Manual,6673,300000.0
Renault Lodgy,Renault,2016,122222,Diesel,Manual,8558,325000.0
Honda Amaze,Honda,2019,50811,Petrol,Manual,7238,409999.99999999994
Honda City,Honda,2020,53147,Petrol,Auto,13240,750000.0
Skoda KUSHAQ,Skoda,2023,33164,Petrol,Manual,17979,1050000.0
Maruti Swift,Maruti,2012,13974,Petrol,Manual,21768,245000.00000000003
MG ASTOR,MG,2023,47002,Petrol,Auto,17979,1050000.0
Hyundai NEW SANTRO,Hyundai,2018,12561,Petrol,Auto,6090,345000.0
Mercedes Benz C Class,Mercedes,2014,44477,Diesel,Auto,28903,614000.0
Hyundai Creta,Hyundai,2019,84746,Petrol,Manual,13398,759000.0
Hyundai Creta,Hyundai,2016,50821,Petrol,Manual,10566,475000.0
Nissan Terrano,Nissan,2016,250000,Diesel,Manual,8032,305000.0
Honda Jazz,Honda,2018,95112,Petrol,Auto,7679,434999.99999999994
Maruti New Wagon-R,Maruti,2022,51077,Petrol,Manual,7449,422000.0
Maruti Swift Dzire,Maruti,2010,50247,Petrol,Manual,7449,342000.0
Tata Tigor Buzz,Tata,2018,39362,Diesel,Manual,6843,350000.0
Maruti Grand Vitara,Maruti,2023,13903,Petrol,Manual,13698,800000.0
Maruti Baleno,Maruti,2018,104079,Diesel,Manual,9832,442000.0
Maruti S Cross,Maruti,2015,99331,Diesel,Manual,10562,318000.0
Maruti Dzire,Maruti,2019,30964,Petrol,Manual,10766,484000.0
Jeep Compass,Jeep,2017,71331,Diesel,Manual,16550,744000.0
MG ASTOR,MG,2022,19037,Petrol,Auto,16266,950000.0
Skoda KUSHAQ,Skoda,2022,46778,Petrol,Auto,20547,1200000.0
Maruti Ciaz,Maruti,2019,118417,Petrol,Auto,14503,652000.0
Mahindra XUV500,Mahindra,2020,68106,Diesel,Manual,20547,1200000.0
Hyundai Creta,Hyundai,2015,86732,Petrol,Manual,10586,401999.99999999994
Audi A3,Audi,2015,79101,Diesel,Auto,20925,630000.0
Hyundai NEW SANTRO,Hyundai,2018,22345,Petrol,Manual,5614,318000.0
Maruti Ciaz,Maruti,2018,51479,Petrol,Manual,7238,409999.99999999994
Hyundai VENUE,Hyundai,2021,27975,Petrol,Manual,12498,708000.0
Hyundai Verna,Hyundai,2024,4896,Petrol,Manual,20889,1220000.0
Skoda KUSHAQ,Skoda,2023,6802,Petrol,Manual,17687,1033000.0
Tata Safari,Tata,2022,61435,Diesel,Manual,24828,1450000.0
Maruti Baleno,Maruti,2019,56185,Petrol,Manual,8473,480000.0
Mahindra XUV700,Mahindra,2023,34248,Diesel,Manual,30803,1798999.9999999998
Hyundai VENUE,Hyundai,2021,28754,Petrol,Manual,12269,695000.0
Skoda SLAVIA,Skoda,2023,29267,Petrol,Auto,17979,1050000.0
BMW X5,BMW,2012,49648,Diesel,Auto,17979,833000.0
MG HECTOR,MG,2021,24500,Petrol,Auto,26643,1556000.0
Hyundai Verna,Hyundai,2020,75193,Petrol,Manual,14034,795000.0
KIA SONET,KIA,2022,52444,Diesel,Manual,13875,786000.0
KIA SELTOS,KIA,2020,74279,Petrol,Auto,13698,800000.0
Hyundai Creta,Hyundai,2017,49520,Diesel,Manual,12234,550000.0
Mahindra Thar,Mahindra,2022,35402,Diesel,Manual,20855,1218000.0
Honda City,Honda,2022,21860,Petrol,Manual,14554,850000.0
Hyundai VENUE,Hyundai,2021,42316,Petrol,Manual,11298,640000.0
Maruti Baleno,Maruti,2020,57204,Petrol,Manual,8261,468000.0
KIA CARENS,KIA,2022,1062,Petrol,Auto,19691,1150000.0
Skoda KUSHAQ,Skoda,2023,17800,Petrol,Auto,20547,1200000.0
Maruti S PRESSO,Maruti,2023,10497,Petrol,Manual,7238,409999.99999999994
Audi Q2,Audi,2020,49284,Petrol,Auto,28252,1650000.0
Hyundai NEW I20,Hyundai,2020,53046,Petrol,Manual,10592,600000.0
Tata Safari,Tata,2022,49351,Diesel,Auto,28149,1644000.0000000002
Maruti Vitara Brezza,Maruti,2022,15012,Petrol,Manual,12304,697000.0
Maruti Vitara Brezza,Maruti,2019,50732,Diesel,Manual,9709,550000.0
Maruti New Wagon-R,Maruti,2021,24638,Petrol,Manual,7414,420000.0
Honda City,Honda,2021,43960,Petrol,Auto,14554,850000.0
Mahindra XUV700,Mahindra,2023,23245,Petrol,Auto,29108,1700000.0
Maruti Alto K10,Maruti,2022,3778,Petrol,Manual,7061,400000.0
Mercedes Benz A Class,Mercedes,2014,45101,Petrol,Auto,33492,1023000.0
Hyundai Verna,Hyundai,2023,31193,Petrol,Auto,25136,1468000.0
KIA SONET,KIA,2024,13366,Petrol,Auto,18492,1080000.0
Hyundai Creta,Hyundai,2022,47834,Diesel,Manual,18407,1075000.0
Maruti BREZZA,Maruti,2023,19045,Petrol,Manual,17122,1000000.0
KIA SONET,KIA,2023,7342,Petrol,Manual,16266,950000.0
MG HECTOR,MG,2021,29505,Petrol,Auto,21831,1275000.0
Tata Safari,Tata,2022,20056,Diesel,Manual,21403,1250000.0
Jeep Compass,Jeep,2018,32783,Diesel,Manual,17492,919000.0
Honda City,Honda,2021,25314,Petrol,Manual,13903,811999.9999999999
KIA SELTOS,KIA,2022,97744,Diesel,Manual,18287,1068000.0
Mahindra XUV300,Mahindra,2022,22477,Diesel,Manual,16266,950000.0
Maruti FRONX,Maruti,2023,16312,Petrol,Auto,13698,800000.0
MG HECTOR PLUS,MG,2021,14861,Petrol,Auto,21403,1250000.0
Landrover DISCOVERY SPORT,Landrover,2017,132515,Diesel,Auto,37267,1714000.0
Skoda Rapid,Skoda,2020,7245,Petrol,Auto,14742,861000.0
Jaguar XJ L,Jaguar,2011,82994,Petrol,Auto,14742,1921000.0
KIA SONET,KIA,2020,55270,Petrol,Manual,12975,735000.0
Toyota Fortuner,Toyota,2017,34751,Diesel,Manual,47638,2191000.0
Skoda KUSHAQ,Skoda,2023,18930,Petrol,Manual,20958,1224000.0
KIA SELTOS,KIA,2019,71186,Diesel,Manual,18047,1054000.0
MG HECTOR,MG,2022,107185,Petrol,Auto,26678,1227000.0
Jeep MERIDIAN,Jeep,2022,67855,Diesel,Auto,43508,2541000.0
Jeep Compass,Jeep,2019,106004,Diesel,Manual,23917,1100000.0
Hyundai EXTER,Hyundai,2023,23424,Petrol,Manual,12357,700000.0
Volkswagen VIRTUS,Volkswagen,2022,14257,Petrol,Manual,17550,1025000.0
KIA SELTOS,KIA,2021,30995,Petrol,Auto,18595,1086000.0
Mahindra XUV700,Mahindra,2025,8470,Petrol,Auto,34296,2003000.0
KIA SELTOS,KIA,2021,105009,Diesel,Manual,19568,900000.0
KIA SONET,KIA,2022,25083,Petrol,Manual,15188,886999.9999999999
Toyota URBAN CRUISER HYRYDER,Toyota,2022,35948,Hybrid,Auto,23543,1375000.0
KIA SELTOS,KIA,2022,47210,Petrol,Manual,15410,900000.0
MG HECTOR PLUS,MG,2023,23202,Petrol,Auto,29519,1723999.9999999998
BMW 3 Series,BMW,2020,10363,Petrol,Auto,56504,3300000.0
Toyota URBAN CRUISER HYRYDER,Toyota,2024,8847,Petrol,Auto,29262,1709000.0
Toyota Innova Crysta,Toyota,2024,24095,Diesel,Manual,38183,2230000.0
Hyundai Creta,Hyundai,2020,99000,Diesel,Auto,18835,1100000.0
Toyota Innova,Toyota,2014,282439,Diesel,Manual,26926,572000.0
Hyundai NEW I20 N LINE,Hyundai,2023,11551,Petrol,Auto,13808,806000.0
Maruti Swift,Maruti,2023,34916,Petrol,Manual,11474,650000.0
MG HECTOR PLUS,MG,2025,11428,Petrol,Auto,25958,1516000.0
Tata TIAGO EV,Tata,2023,32489,Electric,Auto,12357,700000.0
KIA SELTOS,KIA,2021,75051,Diesel,Auto,21369,1248000.0
MG ZS EV,MG,2023,35450,Electric,Auto,25684,1500000.0
Maruti Vitara Brezza,Maruti,2018,78157,Diesel,Auto,10753,550000.0
BMW 3 SERIES GRAN LIMOUSINE,BMW,2021,12536,Petrol,Auto,69346,4050000.0
Maruti S Cross,Maruti,2018,101320,Diesel,Manual,11078,498000.00000000006
Tata PUNCH,Tata,2022,49374,Petrol,Manual,11121,630000.0
Hyundai VENUE N LINE,Hyundai,2024,15184,Petrol,Manual,17122,1000000.0
Honda Amaze,Honda,2024,9227,Petrol,Manual,14075,822000.0000000001
Mahindra SCORPIO-N,Mahindra,2023,34544,Diesel,Auto,32789,1914999.9999999998
BMW X5,BMW,2015,105626,Diesel,Auto,47471,1450000.0
Tata TIAGO EV,Tata,2023,33950,Electric,Auto,15256,891000.0
Hyundai ALCAZAR,Hyundai,2025,6875,Petrol,Manual,31471,1838000.0
MG HECTOR PLUS,MG,2025,14646,Petrol,Auto,33235,1941000.0
Tata NEXON EV,Tata,2021,79343,Electric,Auto,19794,1156000.0
Hyundai ALCAZAR,Hyundai,2021,92643,Diesel,Manual,23184,1354000.0
Landrover Freelander,Landrover,2016,170529,Diesel,Auto,48874,1891000.0
KIA CARNIVAL,KIA,2020,98257,Diesel,Auto,35341,2064000.0
KIA SELTOS,KIA,2021,20765,Petrol,Auto,20752,1212000.0
Mahindra MARAZZO,Mahindra,2021,56735,Diesel,Manual,13328,755000.0
Tata Tiago,Tata,2017,36937,Petrol,Manual,5220,267000.0
Maruti Wagon R 1.0,Maruti,2017,36391,Petrol,Manual,5630,288000.0
Honda Amaze,Honda,2023,14172,Petrol,Auto,11595,657000.0
Maruti S PRESSO,Maruti,2022,32986,Petrol,Manual,7008,397000.0
Tata Hexa,Tata,2018,224082,Diesel,Manual,13525,608000.0
Jeep Compass,Jeep,2023,31867,Diesel,Auto,42138,2461000.0
Volkswagen Polo,Volkswagen,2014,71253,Petrol,Manual,5480,165000.0
Maruti Grand Vitara,Maruti,2023,24172,Petrol,Manual,12639,716000.0
Hyundai Verna,Hyundai,2023,35927,Petrol,Manual,21677,1266000.0
Hyundai i10,Hyundai,2011,56578,Petrol,Manual,21677,101000.0
Nissan MAGNITE,Nissan,2021,66013,Petrol,Manual,9903,561000.0
Honda City,Honda,2013,73226,Petrol,Manual,11863,252000.0
KIA SELTOS,KIA,2021,42882,Petrol,Auto,17979,1050000.0
Hyundai Creta,Hyundai,2018,65095,Diesel,Manual,11945,611000.0
Maruti Ciaz,Maruti,2020,71246,Petrol,Manual,7855,445000.0
Honda Amaze,Honda,2020,33797,Petrol,Auto,9903,561000.0
Hyundai Verna,Hyundai,2023,27850,Petrol,Auto,20050,1171000.0
Nissan MAGNITE,Nissan,2021,18928,Petrol,Manual,7043,399000.0
Skoda Octavia,Skoda,2016,59547,Petrol,Auto,15015,675000.0
Maruti Swift,Maruti,2013,122561,Petrol,Manual,11203,238000.0
Maruti Ertiga,Maruti,2012,104405,Diesel,Manual,11203,307000.0
Hyundai EXTER,Hyundai,2025,11338,Petrol,Manual,12039,682000.0
KIA CARENS,KIA,2022,52581,Diesel,Manual,16095,940000.0
Tata ALTROZ,Tata,2024,49077,Petrol,Manual,9833,557000.0
Skoda Rapid,Skoda,2016,45053,Diesel,Manual,10534,400000.0
Honda City,Honda,2020,50864,Petrol,Manual,17722,1035000.0
Honda City,Honda,2017,30191,Petrol,Auto,9169,469000.00000000006
Maruti Swift,Maruti,2019,60014,Petrol,Auto,6708,380000.0
Tata Tiago,Tata,2021,14696,Petrol,Manual,6708,380000.0
Maruti Swift,Maruti,2021,73464,Petrol,Auto,7414,420000.0
Renault Kwid,Renault,2016,23438,Petrol,Auto,4110,185000.0
Maruti Baleno,Maruti,2022,2643,Petrol,Manual,9179,520000.0
Honda City,Honda,2012,111752,Petrol,Manual,16437,185000.0
MG HECTOR,MG,2019,86762,Diesel,Manual,13685,775000.0
KIA SELTOS,KIA,2020,74186,Diesel,Manual,11651,660000.0
Maruti Grand Vitara,Maruti,2024,18457,Petrol,Manual,15239,890000.0
KIA SELTOS,KIA,2020,28909,Petrol,Manual,11065,627000.0
Hyundai Verna,Hyundai,2017,25039,Petrol,Manual,8621,441000.0
Renault Duster,Renault,2014,37765,Petrol,Manual,8554,258000.0
Hyundai Grand i10,Hyundai,2018,6302,Petrol,Manual,6163,349000.0
Maruti Celerio,Maruti,2019,7836,Petrol,Manual,5649,320000.0
Ford New Figo,Ford,2015,77338,Petrol,Manual,4074,155000.0
Mahindra KUV 100 NXT,Mahindra,2017,38530,Petrol,Manual,3910,200000.0
KIA SELTOS,KIA,2019,63664,Petrol,Manual,13431,761000.0
Hyundai GRAND I10 NIOS,Hyundai,2023,15028,Petrol,Auto,9709,550000.0
Hyundai EXTER,Hyundai,2023,21014,Petrol,Manual,10945,620000.0
KIA SELTOS,KIA,2022,13589,Petrol,Manual,15844,925000.0
Honda Amaze,Honda,2016,91111,Petrol,Manual,5005,225000.0
Mahindra XUV300,Mahindra,2023,8518,Petrol,Manual,12357,700000.0
Honda Amaze,Honda,2021,56030,Petrol,Auto,9313,528000.0
